zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost
98012,Zoloft,0,0,N/A,Sertraline Hcl,23057.0,6280.11,0.27
46244,Zoloft,0,0,N/A,Sertraline Hcl,10110.0,2338.67,0.23
70363,Zoloft,0,0,N/A,Sertraline Hcl,36917.0,7403.37,0.2
80920,Zoloft,0,0,N/A,Sertraline Hcl,102161.0,21681.34,0.21
28621,Zoloft,0,0,N/A,Sertraline Hcl,78960.0,20141.63,0.26
37343,Zoloft,0,0,N/A,Sertraline Hcl,225439.0,45960.48,0.2
00603,Zoloft,0,0,N/A,Sertraline Hcl,58315.0,7480.81,0.13
44106,Zoloft,0,0,N/A,Sertraline Hcl,138518.0,40626.44,0.29
07631,Zoloft,704.0,8990.64,12.77,Sertraline Hcl,161720.0,34863.38,0.22
19508,Zoloft,0,0,N/A,Sertraline Hcl,6545.0,1165.83,0.18
79923,Zoloft,0,0,N/A,Sertraline Hcl,31683.0,5191.59,0.16
65775,Zoloft,0,0,N/A,Sertraline Hcl,129770.0,25892.44,0.2
95521,Zoloft,0,0,N/A,Sertraline Hcl,134273.0,25108.85,0.19
63026,Zoloft,0,0,N/A,Sertraline Hcl,32005.0,5654.38,0.18
15219,Zoloft,0,0,N/A,Sertraline Hcl,61853.0,15630.71,0.25
55364,Zoloft,0,0,N/A,Sertraline Hcl,19718.0,9033.18,0.46
30512,Zoloft,0,0,N/A,Sertraline Hcl,125930.0,21992.27,0.17
45459,Zoloft,0,0,N/A,Sertraline Hcl,197035.0,36524.46,0.19
80220,Zoloft,0,0,N/A,Sertraline Hcl,73011.0,16391.56,0.22
38308,Zoloft,0,0,N/A,Sertraline Hcl,3356.0,738.36,0.22
74401,Zoloft,0,0,N/A,Sertraline Hcl,50719.0,8355.43,0.16
60005,Zoloft,0,0,N/A,Sertraline Hcl,118304.0,27440.59,0.23
35903,Zoloft,0,0,N/A,Sertraline Hcl,94441.0,13115.91,0.14
22803,Zoloft,0,0,N/A,Sertraline Hcl,185697.0,39913.26,0.21
60031,Zoloft,0,0,N/A,Sertraline Hcl,107969.0,21146.82,0.2
32256,Zoloft,0,0,N/A,Sertraline Hcl,101737.0,22028.91,0.22
13903,Zoloft,0,0,N/A,Sertraline Hcl,18289.0,3328.63,0.18
38257,Zoloft,0,0,N/A,Sertraline Hcl,12127.0,2139.9,0.18
78233,Zoloft,0,0,N/A,Sertraline Hcl,27834.0,4073.56,0.15
00927,Zoloft,0,0,N/A,Sertraline Hcl,40233.0,7926.94,0.2
10128,Zoloft,930.0,19433.72,20.9,Sertraline Hcl,107074.0,25637.73,0.24
95019,Zoloft,0,0,N/A,Sertraline Hcl,12180.0,2082.62,0.17
33853,Zoloft,0,0,N/A,Sertraline Hcl,57916.0,9167.88,0.16
99507,Zoloft,0,0,N/A,Sertraline Hcl,19006.0,4435.48,0.23
25411,Zoloft,0,0,N/A,Sertraline Hcl,25513.0,4305.57,0.17
45208,Zoloft,0,0,N/A,Sertraline Hcl,30876.0,4917.91,0.16
14901,Zoloft,0,0,N/A,Sertraline Hcl,272118.0,56698.23,0.21
19046,Zoloft,0,0,N/A,Sertraline Hcl,339985.0,72783.2,0.21
07920,Zoloft,0,0,N/A,Sertraline Hcl,23649.0,4597.23,0.19
76109,Zoloft,0,0,N/A,Sertraline Hcl,94551.0,19211.41,0.2
05667,Zoloft,0,0,N/A,Sertraline Hcl,14661.0,2734.46,0.19
53716,Zoloft,0,0,N/A,Sertraline Hcl,112088.0,29177.47,0.26
48519,Zoloft,0,0,N/A,Sertraline Hcl,95903.0,17264.46,0.18
48192,Zoloft,0,0,N/A,Sertraline Hcl,106310.0,22366.89,0.21
80129,Zoloft,0,0,N/A,Sertraline Hcl,109388.0,24702.26,0.23
53221,Zoloft,0,0,N/A,Sertraline Hcl,36871.0,10529.45,0.29
92134,Zoloft,0,0,N/A,Sertraline Hcl,9590.0,2330.81,0.24
40201,Zoloft,0,0,N/A,Sertraline Hcl,116149.0,21178.43,0.18
36801,Zoloft,0,0,N/A,Sertraline Hcl,142981.0,24433.88,0.17
93150,Zoloft,0,0,N/A,Sertraline Hcl,17010.0,2931.23,0.17
43140,Zoloft,0,0,N/A,Sertraline Hcl,32565.0,6158.07,0.19
77065,Zoloft,0,0,N/A,Sertraline Hcl,52525.0,8013.19,0.15
48328,Zoloft,0,0,N/A,Sertraline Hcl,36060.0,5928.22,0.16
30318,Zoloft,0,0,N/A,Sertraline Hcl,42428.0,6589.1,0.16
70809,Zoloft,0,0,N/A,Sertraline Hcl,141740.0,24589.9,0.17
60646,Zoloft,0,0,N/A,Sertraline Hcl,69760.0,13380.18,0.19
76308,Zoloft,0,0,N/A,Sertraline Hcl,84538.0,20150.8,0.24
28210,Zoloft,0,0,N/A,Sertraline Hcl,370047.0,70214.08,0.19
11542,Zoloft,0,0,N/A,Sertraline Hcl,69211.0,13072.35,0.19
77478,Zoloft,0,0,N/A,Sertraline Hcl,99849.0,17125.08,0.17
90706,Zoloft,0,0,N/A,Sertraline Hcl,219776.0,45154.27,0.21
32216,Zoloft,0,0,N/A,Sertraline Hcl,256194.0,54346.95,0.21
08757,Zoloft,0,0,N/A,Sertraline Hcl,22354.0,5286.34,0.24
86504,Zoloft,0,0,N/A,Sertraline Hcl,16320.0,2454.78,0.15
60175,Zoloft,0,0,N/A,Sertraline Hcl,5623.0,1099.15,0.2
54911,Zoloft,0,0,N/A,Sertraline Hcl,166029.0,41053.32,0.25
92040,Zoloft,0,0,N/A,Sertraline Hcl,4935.0,1688.79,0.34
01805,Zoloft,0,0,N/A,Sertraline Hcl,403753.0,66818.61,0.17
04101,Zoloft,0,0,N/A,Sertraline Hcl,100619.0,31426.23,0.31
96813,Zoloft,0,0,N/A,Sertraline Hcl,117944.0,19162.96,0.16
60108,Zoloft,0,0,N/A,Sertraline Hcl,58620.0,13200.05,0.23
33064,Zoloft,0,0,N/A,Sertraline Hcl,45474.0,9777.79,0.22
78130,Zoloft,0,0,N/A,Sertraline Hcl,92744.0,16620.26,0.18
45429,Zoloft,0,0,N/A,Sertraline Hcl,166558.0,29477.36,0.18
12065,Zoloft,0,0,N/A,Sertraline Hcl,19393.0,2588.85,0.13
91436,Zoloft,0,0,N/A,Sertraline Hcl,95607.0,14506.13,0.15
90095,Zoloft,0,0,N/A,Sertraline Hcl,70117.0,13144.87,0.19
32311,Zoloft,0,0,N/A,Sertraline Hcl,25119.0,4325.25,0.17
31404,Zoloft,0,0,N/A,Sertraline Hcl,47138.0,7017.04,0.15
84405,Zoloft,0,0,N/A,Sertraline Hcl,16451.0,3758.78,0.23
44053,Zoloft,0,0,N/A,Sertraline Hcl,63703.0,17151.91,0.27
94553,Zoloft,0,0,N/A,Sertraline Hcl,122103.0,23360.59,0.19
98687,Zoloft,0,0,N/A,Sertraline Hcl,54259.0,10873.41,0.2
80247,Zoloft,0,0,N/A,Sertraline Hcl,1070732.0,248489.77,0.23
46304,Zoloft,0,0,N/A,Sertraline Hcl,152935.0,30839.39,0.2
97216,Zoloft,0,0,N/A,Sertraline Hcl,38954.0,7106.98,0.18
64131,Zoloft,0,0,N/A,Sertraline Hcl,361126.0,65076.92,0.18
76161,Zoloft,0,0,N/A,Sertraline Hcl,228789.0,51483.21,0.23
80206,Zoloft,0,0,N/A,Sertraline Hcl,27324.0,6182.77,0.23
98036,Zoloft,0,0,N/A,Sertraline Hcl,61858.0,16609.66,0.27
31520,Zoloft,0,0,N/A,Sertraline Hcl,126257.0,27447.72,0.22
89703,Zoloft,0,0,N/A,Sertraline Hcl,47322.0,7352.27,0.16
60527,Zoloft,0,0,N/A,Sertraline Hcl,248763.0,53642.36,0.22
60148,Zoloft,0,0,N/A,Sertraline Hcl,66961.0,17064.97,0.25
35205,Zoloft,0,0,N/A,Sertraline Hcl,284231.0,44948.68,0.16
07079,Zoloft,0,0,N/A,Sertraline Hcl,30094.0,6192.99,0.21
59107,Zoloft,420.0,11131.8,26.5,Sertraline Hcl,323943.0,60193.12,0.19
15090,Zoloft,0,0,N/A,Sertraline Hcl,106567.0,25771.81,0.24
37814,Zoloft,0,0,N/A,Sertraline Hcl,71368.0,17866.29,0.25
80538,Zoloft,0,0,N/A,Sertraline Hcl,205716.0,39624.31,0.19
45458,Zoloft,0,0,N/A,Sertraline Hcl,59583.0,11483.58,0.19
14224,Zoloft,0,0,N/A,Sertraline Hcl,144871.0,30037.52,0.21
44333,Zoloft,0,0,N/A,Sertraline Hcl,186759.0,42824.37,0.23
45409,Zoloft,0,0,N/A,Sertraline Hcl,63108.0,15273.36,0.24
95350,Zoloft,0,0,N/A,Sertraline Hcl,181409.0,30723.07,0.17
48060,Zoloft,0,0,N/A,Sertraline Hcl,127405.0,27487.55,0.22
97123,Zoloft,0,0,N/A,Sertraline Hcl,83177.0,20628.07,0.25
30046,Zoloft,0,0,N/A,Sertraline Hcl,131571.0,22718.4,0.17
33027,Zoloft,0,0,N/A,Sertraline Hcl,69674.0,9250.28,0.13
03820,Zoloft,0,0,N/A,Sertraline Hcl,203386.0,46915.7,0.23
84041,Zoloft,0,0,N/A,Sertraline Hcl,136692.0,30732.72,0.22
73103,Zoloft,0,0,N/A,Sertraline Hcl,12324.0,2826.86,0.23
33615,Zoloft,0,0,N/A,Sertraline Hcl,111628.0,13809.3,0.12
44512,Zoloft,0,0,N/A,Sertraline Hcl,158326.0,32826.2,0.21
33324,Zoloft,0,0,N/A,Sertraline Hcl,85322.0,17125.83,0.2
64132,Zoloft,0,0,N/A,Sertraline Hcl,15992.0,3176.37,0.2
27604,Zoloft,0,0,N/A,Sertraline Hcl,61970.0,12610.57,0.2
91786,Zoloft,0,0,N/A,Sertraline Hcl,97724.0,21084.48,0.22
78705,Zoloft,360.0,4136.04,11.49,Sertraline Hcl,126804.0,24358.63,0.19
93940,Zoloft,0,0,N/A,Sertraline Hcl,137349.0,28370.44,0.21
60173,Zoloft,0,0,N/A,Sertraline Hcl,58676.0,11355.19,0.19
61108,Zoloft,0,0,N/A,Sertraline Hcl,54806.0,18539.37,0.34
06067,Zoloft,390.0,4797.65,12.3,Sertraline Hcl,151834.0,42633.24,0.28
29501,Zoloft,0,0,N/A,Sertraline Hcl,120559.0,27754.07,0.23
47714,Zoloft,0,0,N/A,Sertraline Hcl,103498.0,23640.73,0.23
49443,Zoloft,0,0,N/A,Sertraline Hcl,362736.0,94344.13,0.26
00969,Zoloft,0,0,N/A,Sertraline Hcl,415947.0,79388.23,0.19
78132,Zoloft,0,0,N/A,Sertraline Hcl,35032.0,7148.35,0.2
75024,Zoloft,0,0,N/A,Sertraline Hcl,131484.0,27986.2,0.21
11355,Zoloft,0,0,N/A,Sertraline Hcl,88654.0,15437.63,0.17
15203,Zoloft,0,0,N/A,Sertraline Hcl,158517.0,43204.81,0.27
56031,Zoloft,0,0,N/A,Sertraline Hcl,77463.0,14882.38,0.19
42241,Zoloft,0,0,N/A,Sertraline Hcl,16862.0,2726.09,0.16
13204,Zoloft,0,0,N/A,Sertraline Hcl,391198.0,85007.78,0.22
08540,Zoloft,990.0,22030.29,22.25,Sertraline Hcl,168327.0,35879.58,0.21
97232,Zoloft,0,0,N/A,Sertraline Hcl,41045.0,9821.2,0.24
33558,Zoloft,0,0,N/A,Sertraline Hcl,30881.0,4969.03,0.16
54401,Zoloft,0,0,N/A,Sertraline Hcl,181779.0,38582.13,0.21
43604,Zoloft,0,0,N/A,Sertraline Hcl,365165.0,80874.57,0.22
78526,Zoloft,0,0,N/A,Sertraline Hcl,59483.0,11830.27,0.2
12309,Zoloft,0,0,N/A,Sertraline Hcl,27011.0,5556.33,0.21
13031,Zoloft,0,0,N/A,Sertraline Hcl,43164.0,10045.36,0.23
57117,Zoloft,0,0,N/A,Sertraline Hcl,787308.0,141289.97,0.18
23454,Zoloft,0,0,N/A,Sertraline Hcl,137034.0,30630.96,0.22
77056,Zoloft,0,0,N/A,Sertraline Hcl,7557.0,1198.85,0.16
29150,Zoloft,0,0,N/A,Sertraline Hcl,142532.0,34073.71,0.24
19026,Zoloft,0,0,N/A,Sertraline Hcl,51995.0,16460.05,0.32
27609,Zoloft,780.0,17619.48,22.59,Sertraline Hcl,101199.0,26573.12,0.26
63144,Zoloft,0,0,N/A,Sertraline Hcl,17796.0,4609.82,0.26
01199,Zoloft,336.0,8373.36,24.92,Sertraline Hcl,653721.0,139351.49,0.21
90402,Zoloft,0,0,N/A,Sertraline Hcl,1740.0,387.53,0.22
06457,Zoloft,0,0,N/A,Sertraline Hcl,283514.0,67096.25,0.24
23185,Zoloft,0,0,N/A,Sertraline Hcl,50814.0,12267.01,0.24
56081,Zoloft,0,0,N/A,Sertraline Hcl,34288.0,5825.58,0.17
78295,Zoloft,0,0,N/A,Sertraline Hcl,4194.0,562.93,0.13
60637,Zoloft,0,0,N/A,Sertraline Hcl,30840.0,6951.33,0.23
06010,Zoloft,0,0,N/A,Sertraline Hcl,37738.0,9064.95,0.24
93160,Zoloft,0,0,N/A,Sertraline Hcl,152450.0,29351.56,0.19
94559,Zoloft,0,0,N/A,Sertraline Hcl,39266.0,7879.81,0.2
60613,Zoloft,0,0,N/A,Sertraline Hcl,65432.0,18463.42,0.28
19610,Zoloft,360.0,6273.36,17.43,Sertraline Hcl,227380.0,51775.63,0.23
91911,Zoloft,0,0,N/A,Sertraline Hcl,30837.0,5902.38,0.19
77521,Zoloft,0,0,N/A,Sertraline Hcl,74159.0,12101.29,0.16
43952,Zoloft,0,0,N/A,Sertraline Hcl,178244.0,34530.8,0.19
01107,Zoloft,0,0,N/A,Sertraline Hcl,154966.0,45735.5,0.3
90505,Zoloft,0,0,N/A,Sertraline Hcl,178025.0,33325.38,0.19
39553,Zoloft,0,0,N/A,Sertraline Hcl,54225.0,11400.66,0.21
92395,Zoloft,0,0,N/A,Sertraline Hcl,109450.0,23113.98,0.21
99019,Zoloft,0,0,N/A,Sertraline Hcl,409327.0,90186.96,0.22
22042,Zoloft,0,0,N/A,Sertraline Hcl,41429.0,7483.94,0.18
79604,Zoloft,0,0,N/A,Sertraline Hcl,91244.0,15995.15,0.18
06102,Zoloft,0,0,N/A,Sertraline Hcl,13011.0,2467.4,0.19
12303,Zoloft,0,0,N/A,Sertraline Hcl,20753.0,7184.61,0.35
44304,Zoloft,0,0,N/A,Sertraline Hcl,152162.0,34539.71,0.23
60453,Zoloft,0,0,N/A,Sertraline Hcl,101550.0,22055.51,0.22
28687,Zoloft,0,0,N/A,Sertraline Hcl,97167.0,19942.2,0.21
06606,Zoloft,0,0,N/A,Sertraline Hcl,73430.0,14467.0,0.2
75670,Zoloft,0,0,N/A,Sertraline Hcl,35167.0,6476.1,0.18
33308,Zoloft,0,0,N/A,Sertraline Hcl,216462.0,40772.14,0.19
25705,Zoloft,0,0,N/A,Sertraline Hcl,221275.0,36353.94,0.16
13214,Zoloft,0,0,N/A,Sertraline Hcl,15344.0,3738.34,0.24
57108,Zoloft,0,0,N/A,Sertraline Hcl,23207.0,5085.89,0.22
63126,Zoloft,0,0,N/A,Sertraline Hcl,16080.0,2475.99,0.15
29576,Zoloft,0,0,N/A,Sertraline Hcl,90109.0,16076.79,0.18
14618,Zoloft,0,0,N/A,Sertraline Hcl,211048.0,64701.61,0.31
85207,Zoloft,0,0,N/A,Sertraline Hcl,51461.0,11540.2,0.22
21228,Zoloft,0,0,N/A,Sertraline Hcl,462066.0,116698.5,0.25
92108,Zoloft,0,0,N/A,Sertraline Hcl,83840.0,27098.57,0.32
45219,Zoloft,0,0,N/A,Sertraline Hcl,208875.0,48214.6,0.23
17042,Zoloft,0,0,N/A,Sertraline Hcl,134863.0,26402.95,0.2
83702,Zoloft,0,0,N/A,Sertraline Hcl,67162.0,16497.94,0.25
70605,Zoloft,0,0,N/A,Sertraline Hcl,10048.0,1895.8,0.19
02130,Zoloft,0,0,N/A,Sertraline Hcl,85890.0,18255.2,0.21
60089,Zoloft,0,0,N/A,Sertraline Hcl,89964.0,19629.67,0.22
27203,Zoloft,0,0,N/A,Sertraline Hcl,171896.0,58654.65,0.34
12601,Zoloft,0,0,N/A,Sertraline Hcl,137289.0,28758.42,0.21
06066,Zoloft,0,0,N/A,Sertraline Hcl,70627.0,16812.05,0.24
85246,Zoloft,0,0,N/A,Sertraline Hcl,47190.0,12785.25,0.27
49546,Zoloft,0,0,N/A,Sertraline Hcl,195158.0,53434.21,0.27
96753,Zoloft,0,0,N/A,Sertraline Hcl,15473.0,2618.32,0.17
64701,Zoloft,0,0,N/A,Sertraline Hcl,47068.0,8635.77,0.18
23220,Zoloft,0,0,N/A,Sertraline Hcl,89756.0,22157.39,0.25
94536,Zoloft,0,0,N/A,Sertraline Hcl,24523.0,5145.2,0.21
11797,Zoloft,0,0,N/A,Sertraline Hcl,19921.0,3448.56,0.17
01523,Zoloft,0,0,N/A,Sertraline Hcl,3795.0,546.65,0.14
73075,Zoloft,0,0,N/A,Sertraline Hcl,27694.0,5411.95,0.2
93458,Zoloft,0,0,N/A,Sertraline Hcl,138781.0,23354.5,0.17
14625,Zoloft,0,0,N/A,Sertraline Hcl,70181.0,15034.14,0.21
98383,Zoloft,0,0,N/A,Sertraline Hcl,93562.0,21472.15,0.23
47401,Zoloft,0,0,N/A,Sertraline Hcl,44253.0,8213.32,0.19
60630,Zoloft,0,0,N/A,Sertraline Hcl,44053.0,11256.53,0.26
54912,Zoloft,0,0,N/A,Sertraline Hcl,388531.0,91623.42,0.24
10591,Zoloft,0,0,N/A,Sertraline Hcl,54014.0,12073.65,0.22
11229,Zoloft,0,0,N/A,Sertraline Hcl,144552.0,23292.17,0.16
61761,Zoloft,0,0,N/A,Sertraline Hcl,76173.0,18008.98,0.24
75230,Zoloft,0,0,N/A,Sertraline Hcl,161271.0,35999.57,0.22
48278,Zoloft,0,0,N/A,Sertraline Hcl,779677.0,159905.14,0.21
85012,Zoloft,0,0,N/A,Sertraline Hcl,420458.0,128734.62,0.31
50322,Zoloft,0,0,N/A,Sertraline Hcl,57653.0,10379.07,0.18
72745,Zoloft,0,0,N/A,Sertraline Hcl,76178.0,14072.76,0.18
92307,Zoloft,0,0,N/A,Sertraline Hcl,111476.0,25116.89,0.23
97440,Zoloft,0,0,N/A,Sertraline Hcl,153015.0,33609.66,0.22
89052,Zoloft,0,0,N/A,Sertraline Hcl,126098.0,23162.35,0.18
27216,Zoloft,0,0,N/A,Sertraline Hcl,63727.0,13796.84,0.22
41240,Zoloft,0,0,N/A,Sertraline Hcl,30405.0,5038.28,0.17
60467,Zoloft,0,0,N/A,Sertraline Hcl,124219.0,33736.55,0.27
82009,Zoloft,0,0,N/A,Sertraline Hcl,55850.0,10900.54,0.2
10543,Zoloft,0,0,N/A,Sertraline Hcl,20452.0,4852.73,0.24
08876,Zoloft,0,0,N/A,Sertraline Hcl,44039.0,7651.63,0.17
29582,Zoloft,0,0,N/A,Sertraline Hcl,183820.0,34948.02,0.19
23291,Zoloft,0,0,N/A,Sertraline Hcl,161202.0,37338.21,0.23
98391,Zoloft,0,0,N/A,Sertraline Hcl,41480.0,8386.63,0.2
45206,Zoloft,0,0,N/A,Sertraline Hcl,92537.0,21516.27,0.23
44504,Zoloft,0,0,N/A,Sertraline Hcl,48828.0,10433.09,0.21
95355,Zoloft,360.0,4165.56,11.57,Sertraline Hcl,412313.0,81711.53,0.2
47201,Zoloft,0,0,N/A,Sertraline Hcl,11712.0,2415.98,0.21
45714,Zoloft,0,0,N/A,Sertraline Hcl,18686.0,3225.52,0.17
29486,Zoloft,0,0,N/A,Sertraline Hcl,37812.0,9459.03,0.25
94623,Zoloft,0,0,N/A,Sertraline Hcl,20710.0,3510.2,0.17
59263,Zoloft,0,0,N/A,Sertraline Hcl,2982.0,620.45,0.21
61081,Zoloft,0,0,N/A,Sertraline Hcl,127437.0,26533.4,0.21
50010,Zoloft,0,0,N/A,Sertraline Hcl,193199.0,33692.46,0.17
76132,Zoloft,0,0,N/A,Sertraline Hcl,159121.0,33756.2,0.21
78613,Zoloft,0,0,N/A,Sertraline Hcl,32809.0,6031.19,0.18
48038,Zoloft,0,0,N/A,Sertraline Hcl,197730.0,40807.69,0.21
90502,Zoloft,0,0,N/A,Sertraline Hcl,42855.0,8890.26,0.21
56601,Zoloft,0,0,N/A,Sertraline Hcl,79899.0,18477.22,0.23
28655,Zoloft,0,0,N/A,Sertraline Hcl,186918.0,42736.72,0.23
24273,Zoloft,0,0,N/A,Sertraline Hcl,75071.0,16657.67,0.22
19087,Zoloft,0,0,N/A,Sertraline Hcl,73434.0,13722.09,0.19
60192,Zoloft,0,0,N/A,Sertraline Hcl,2580.0,503.6,0.2
19901,Zoloft,0,0,N/A,Sertraline Hcl,106919.0,28699.03,0.27
49854,Zoloft,0,0,N/A,Sertraline Hcl,21831.0,5056.2,0.23
81302,Zoloft,0,0,N/A,Sertraline Hcl,13840.0,3154.84,0.23
79764,Zoloft,0,0,N/A,Sertraline Hcl,18293.0,3147.92,0.17
11215,Zoloft,0,0,N/A,Sertraline Hcl,57362.0,10773.69,0.19
30024,Zoloft,0,0,N/A,Sertraline Hcl,101313.0,20018.9,0.2
33321,Zoloft,0,0,N/A,Sertraline Hcl,218114.0,44970.04,0.21
78299,Zoloft,0,0,N/A,Sertraline Hcl,6324.0,2695.3,0.43
33065,Zoloft,0,0,N/A,Sertraline Hcl,124366.0,19139.28,0.15
01887,Zoloft,0,0,N/A,Sertraline Hcl,25254.0,3740.1,0.15
91766,Zoloft,0,0,N/A,Sertraline Hcl,13335.0,3824.48,0.29
60506,Zoloft,690.0,6606.6,9.57,Sertraline Hcl,296943.0,63008.6,0.21
60625,Zoloft,0,0,N/A,Sertraline Hcl,109242.0,20958.87,0.19
30458,Zoloft,0,0,N/A,Sertraline Hcl,156639.0,33119.88,0.21
08831,Zoloft,0,0,N/A,Sertraline Hcl,87613.0,19908.0,0.23
36604,Zoloft,0,0,N/A,Sertraline Hcl,172941.0,31055.5,0.18
33143,Zoloft,600.0,9560.62,15.93,Sertraline Hcl,255503.0,38787.91,0.15
84141,Zoloft,0,0,N/A,Sertraline Hcl,25886.0,6339.73,0.24
48723,Zoloft,0,0,N/A,Sertraline Hcl,91984.0,18680.19,0.2
45805,Zoloft,0,0,N/A,Sertraline Hcl,71685.0,16513.78,0.23
01824,Zoloft,0,0,N/A,Sertraline Hcl,123688.0,21350.65,0.17
19808,Zoloft,0,0,N/A,Sertraline Hcl,223990.0,74619.37,0.33
48507,Zoloft,0,0,N/A,Sertraline Hcl,136238.0,25011.29,0.18
44001,Zoloft,0,0,N/A,Sertraline Hcl,25540.0,6567.7,0.26
18960,Zoloft,0,0,N/A,Sertraline Hcl,70168.0,14555.23,0.21
08053,Zoloft,0,0,N/A,Sertraline Hcl,756742.0,144409.47,0.19
00936,Zoloft,930.0,11907.51,12.8,Sertraline Hcl,361821.0,63731.22,0.18
34952,Zoloft,301.0,6684.59,22.21,Sertraline Hcl,156709.0,27048.69,0.17
17601,Zoloft,0,0,N/A,Sertraline Hcl,233773.0,53459.45,0.23
36532,Zoloft,330.0,8281.02,25.09,Sertraline Hcl,142310.0,24927.88,0.18
14623,Zoloft,0,0,N/A,Sertraline Hcl,113632.0,29559.4,0.26
96732,Zoloft,0,0,N/A,Sertraline Hcl,13798.0,4985.73,0.36
99212,Zoloft,0,0,N/A,Sertraline Hcl,10347.0,4076.69,0.39
76014,Zoloft,0,0,N/A,Sertraline Hcl,57755.0,11499.57,0.2
98506,Zoloft,0,0,N/A,Sertraline Hcl,146058.0,38206.71,0.26
55337,Zoloft,0,0,N/A,Sertraline Hcl,110239.0,22581.13,0.2
78626,Zoloft,0,0,N/A,Sertraline Hcl,107617.0,20903.2,0.19
20007,Zoloft,0,0,N/A,Sertraline Hcl,24918.0,5078.74,0.2
43210,Zoloft,0,0,N/A,Sertraline Hcl,43207.0,9913.06,0.23
33331,Zoloft,0,0,N/A,Sertraline Hcl,165063.0,25193.91,0.15
10029,Zoloft,308.0,3531.9,11.47,Sertraline Hcl,192152.0,35589.32,0.19
46635,Zoloft,0,0,N/A,Sertraline Hcl,30932.0,7056.57,0.23
00726,Zoloft,0,0,N/A,Sertraline Hcl,425265.0,72207.3,0.17
10467,Zoloft,0,0,N/A,Sertraline Hcl,94736.0,19266.39,0.2
92078,Zoloft,0,0,N/A,Sertraline Hcl,56998.0,15288.55,0.27
92618,Zoloft,390.0,6378.5,16.36,Sertraline Hcl,184678.0,38843.52,0.21
33016,Zoloft,0,0,N/A,Sertraline Hcl,212787.0,30825.85,0.14
90024,Zoloft,0,0,N/A,Sertraline Hcl,92667.0,19885.07,0.21
70508,Zoloft,0,0,N/A,Sertraline Hcl,194377.0,32839.59,0.17
07417,Zoloft,690.0,14303.14,20.73,Sertraline Hcl,23952.0,6339.34,0.26
44320,Zoloft,0,0,N/A,Sertraline Hcl,31878.0,6548.72,0.21
16635,Zoloft,0,0,N/A,Sertraline Hcl,990.0,172.57,0.17
45212,Zoloft,0,0,N/A,Sertraline Hcl,307491.0,58634.24,0.19
04240,Zoloft,0,0,N/A,Sertraline Hcl,188670.0,54969.07,0.29
32514,Zoloft,0,0,N/A,Sertraline Hcl,188580.0,37228.25,0.2
33733,Zoloft,0,0,N/A,Sertraline Hcl,86389.0,19130.95,0.22
95823,Zoloft,0,0,N/A,Sertraline Hcl,191924.0,33449.69,0.17
37303,Zoloft,0,0,N/A,Sertraline Hcl,75043.0,17995.08,0.24
95403,Zoloft,0,0,N/A,Sertraline Hcl,164409.0,34593.58,0.21
08043,Zoloft,0,0,N/A,Sertraline Hcl,271424.0,52566.92,0.19
80204,Zoloft,0,0,N/A,Sertraline Hcl,142489.0,27375.34,0.19
23059,Zoloft,0,0,N/A,Sertraline Hcl,30106.0,6627.22,0.22
33468,Zoloft,0,0,N/A,Sertraline Hcl,40883.0,9452.08,0.23
02115,Zoloft,0,0,N/A,Sertraline Hcl,142796.0,27154.82,0.19
33805,Zoloft,0,0,N/A,Sertraline Hcl,557253.0,94961.94,0.17
90602,Zoloft,0,0,N/A,Sertraline Hcl,25844.0,4595.05,0.18
79415,Zoloft,0,0,N/A,Sertraline Hcl,25856.0,5467.08,0.21
78746,Zoloft,0,0,N/A,Sertraline Hcl,106296.0,25713.55,0.24
77441,Zoloft,0,0,N/A,Sertraline Hcl,3840.0,556.42,0.14
82501,Zoloft,0,0,N/A,Sertraline Hcl,31610.0,5925.87,0.19
19013,Zoloft,0,0,N/A,Sertraline Hcl,89694.0,18796.77,0.21
30308,Zoloft,0,0,N/A,Sertraline Hcl,69871.0,11396.94,0.16
87110,Zoloft,0,0,N/A,Sertraline Hcl,40617.0,12339.31,0.3
78463,Zoloft,0,0,N/A,Sertraline Hcl,5160.0,631.82,0.12
97223,Zoloft,0,0,N/A,Sertraline Hcl,53353.0,12060.56,0.23
11795,Zoloft,0,0,N/A,Sertraline Hcl,28211.0,6023.38,0.21
01843,Zoloft,360.0,11168.88,31.02,Sertraline Hcl,90978.0,17941.21,0.2
46545,Zoloft,0,0,N/A,Sertraline Hcl,36517.0,11264.05,0.31
08037,Zoloft,330.0,4011.37,12.16,Sertraline Hcl,56471.0,8392.64,0.15
06239,Zoloft,0,0,N/A,Sertraline Hcl,15642.0,4853.96,0.31
13601,Zoloft,0,0,N/A,Sertraline Hcl,186441.0,38886.9,0.21
71301,Zoloft,310.0,7490.85,24.16,Sertraline Hcl,134511.0,26922.99,0.2
76033,Zoloft,0,0,N/A,Sertraline Hcl,138158.0,30299.85,0.22
33618,Zoloft,0,0,N/A,Sertraline Hcl,58912.0,11017.25,0.19
94520,Zoloft,0,0,N/A,Sertraline Hcl,44048.0,8311.18,0.19
45844,Zoloft,0,0,N/A,Sertraline Hcl,1950.0,137.42,0.07
