zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
34997,Ambien,0,0,N/A,Zolpidem Tartrate,4209.0,1300.3,0.31,0.0,27.136003,-80.21686
36652,Ambien,0,0,N/A,Zolpidem Tartrate,3570.0,660.85,0.19,0.0,30.658865,-88.177975
04401,Ambien,0,0,N/A,Zolpidem Tartrate,14414.0,3440.45,0.24,0.0,44.81777,-68.78952
30604,Ambien,0,0,N/A,Zolpidem Tartrate,42685.0,8024.29,0.19,0.0,33.944339,-83.38908
90504,Ambien,0,0,N/A,Zolpidem Tartrate,6217.0,1168.59,0.19,0.0,33.870414,-118.33065
16045,Ambien,0,0,N/A,Zolpidem Tartrate,930.0,147.94,0.16,0.0,40.85062,-79.91314
18505,Ambien,0,0,N/A,Zolpidem Tartrate,451.0,87.57,0.19,0.0,41.39208,-75.66603
85715,Ambien,0,0,N/A,Zolpidem Tartrate,24373.0,5964.29,0.24,0.0,32.247175,-110.82864000000001
33467,Ambien,0,0,N/A,Zolpidem Tartrate,30027.0,6140.98,0.2,0.0,26.601937,-80.17921
90013,Ambien,0,0,N/A,Zolpidem Tartrate,3375.0,622.56,0.18,0.0,34.044662,-118.24255
29606,Ambien,0,0,N/A,Zolpidem Tartrate,5220.0,1140.89,0.22,0.0,34.849745,-82.453779
83616,Ambien,372.0,28014.6,75.31,Zolpidem Tartrate,26011.0,5171.43,0.2,0.0141,43.705551,-116.36346
30533,Ambien,0,0,N/A,Zolpidem Tartrate,7065.0,1177.33,0.17,0.0,34.542098,-83.99718
93612,Ambien,0,0,N/A,Zolpidem Tartrate,12075.0,2242.7,0.19,0.0,36.813456,-119.70826
33906,Ambien,0,0,N/A,Zolpidem Tartrate,75631.0,18519.47,0.24,0.0,26.552895,-81.94861
10301,Ambien,0,0,N/A,Zolpidem Tartrate,26835.0,6326.9,0.24,0.0,40.631775,-74.09432
08505,Ambien,0,0,N/A,Zolpidem Tartrate,9708.0,1461.74,0.15,0.0,40.132784,-74.71778
92647,Ambien,0,0,N/A,Zolpidem Tartrate,36488.0,7601.65,0.21,0.0,33.725167,-118.00509
91706,Ambien,0,0,N/A,Zolpidem Tartrate,14064.0,3682.28,0.26,0.0,34.087108,-117.96966
90213,Ambien,0,0,N/A,Zolpidem Tartrate,13106.0,2794.13,0.21,0.0,33.786594,-118.298662
06525,Ambien,0,0,N/A,Zolpidem Tartrate,11012.0,3431.52,0.31,0.0,41.352964,-73.01212
11791,Ambien,360.0,6575.76,18.27,Zolpidem Tartrate,60223.0,15788.09,0.26,0.005942,40.815215,-73.50057
14450,Ambien,0,0,N/A,Zolpidem Tartrate,28631.0,8333.53,0.29,0.0,43.091714,-77.43483
95472,Ambien,0,0,N/A,Zolpidem Tartrate,9010.0,2255.12,0.25,0.0,38.393314,-122.83666
57301,Ambien,0,0,N/A,Zolpidem Tartrate,14617.0,2558.43,0.18,0.0,43.711861999999996,-98.03185
20636,Ambien,0,0,N/A,Zolpidem Tartrate,22744.0,4136.98,0.18,0.0,38.349517,-76.54839
76801,Ambien,0,0,N/A,Zolpidem Tartrate,34988.0,7465.18,0.21,0.0,31.73003,-99.00605
77096,Ambien,0,0,N/A,Zolpidem Tartrate,4940.0,1401.91,0.28,0.0,29.674336,-95.48123
11237,Ambien,0,0,N/A,Zolpidem Tartrate,12317.0,2227.73,0.18,0.0,40.703355,-73.91993
35758,Ambien,0,0,N/A,Zolpidem Tartrate,50778.0,11559.03,0.23,0.0,34.715065,-86.73964
32209,Ambien,0,0,N/A,Zolpidem Tartrate,7394.0,2287.96,0.31,0.0,30.354588,-81.69113
04769,Ambien,0,0,N/A,Zolpidem Tartrate,7986.0,1259.59,0.16,0.0,46.679321,-68.00216
95241,Ambien,0,0,N/A,Zolpidem Tartrate,10956.0,1698.87,0.16,0.0,37.889849,-121.253872
84065,Ambien,0,0,N/A,Zolpidem Tartrate,24063.0,5710.48,0.24,0.0,40.503746,-111.96327
02895,Ambien,0,0,N/A,Zolpidem Tartrate,33598.0,8824.39,0.26,0.0,42.001731,-71.50722
21014,Ambien,0,0,N/A,Zolpidem Tartrate,33253.0,7337.68,0.22,0.0,39.536057,-76.34957
15701,Ambien,0,0,N/A,Zolpidem Tartrate,43505.0,8675.46,0.2,0.0,40.626307,-79.16146
92563,Ambien,780.0,13702.34,17.57,Zolpidem Tartrate,28686.0,8808.74,0.31,0.026471,33.571185,-117.15362
41339,Ambien,0,0,N/A,Zolpidem Tartrate,7651.0,1217.41,0.16,0.0,37.533559,-83.34547
78215,Ambien,0,0,N/A,Zolpidem Tartrate,13671.0,2639.65,0.19,0.0,29.438032,-98.48114
73110,Ambien,0,0,N/A,Zolpidem Tartrate,12777.0,3219.87,0.25,0.0,35.459478,-97.39721
31201,Ambien,0,0,N/A,Zolpidem Tartrate,69848.0,16928.75,0.24,0.0,32.830839,-83.63529
72006,Ambien,0,0,N/A,Zolpidem Tartrate,69957.0,14043.38,0.2,0.0,35.251768,-91.35603
03801,Ambien,0,0,N/A,Zolpidem Tartrate,60374.0,14544.47,0.24,0.0,43.070188,-70.77684
62702,Ambien,0,0,N/A,Zolpidem Tartrate,4767.0,856.35,0.18,0.0,39.819,-89.64379
48073,Ambien,0,0,N/A,Zolpidem Tartrate,35732.0,7124.47,0.2,0.0,42.518635,-83.16357
74462,Ambien,0,0,N/A,Zolpidem Tartrate,25358.0,4556.26,0.18,0.0,35.272967,-95.16328
29203,Ambien,1048.0,21058.42,20.09,Zolpidem Tartrate,83554.0,21163.37,0.25,0.012387,34.066271,-81.02492
20602,Ambien,0,0,N/A,Zolpidem Tartrate,6720.0,1755.39,0.26,0.0,38.598185,-76.903810000000007
89533,Ambien,0,0,N/A,Zolpidem Tartrate,5802.0,1087.15,0.19,0.0,39.543941,-119.906109
91011,Ambien,0,0,N/A,Zolpidem Tartrate,26640.0,7501.74,0.28,0.0,34.211171,-118.19776
91006,Ambien,0,0,N/A,Zolpidem Tartrate,45015.0,9181.37,0.2,0.0,34.134057,-118.02662
37919,Ambien,360.0,7091.27,19.7,Zolpidem Tartrate,34722.0,8138.85,0.23,0.010262,35.922881,-84.00384
06905,Ambien,450.0,8165.7,18.15,Zolpidem Tartrate,63670.0,16260.15,0.26,0.007018,41.081396,-73.54506
89519,Ambien,0,0,N/A,Zolpidem Tartrate,1470.0,247.91,0.17,0.0,N/A,N/A
58506,Ambien,0,0,N/A,Zolpidem Tartrate,28693.0,4484.54,0.16,0.0,46.980475,-100.520063
48125,Ambien,0,0,N/A,Zolpidem Tartrate,2827.0,473.6,0.17,0.0,42.277388,-83.25987
89193,Ambien,0,0,N/A,Zolpidem Tartrate,51348.0,10685.38,0.21,0.0,35.927901,-114.972061
91754,Ambien,390.0,7047.82,18.07,Zolpidem Tartrate,94778.0,17547.64,0.19,0.004098,34.048207,-118.14161
94122,Ambien,0,0,N/A,Zolpidem Tartrate,19097.0,3299.55,0.17,0.0,37.75838,-122.48478
10601,Ambien,0,0,N/A,Zolpidem Tartrate,23649.0,7059.16,0.3,0.0,41.032489,-73.76454
19078,Ambien,0,0,N/A,Zolpidem Tartrate,20436.0,4743.93,0.23,0.0,39.877262,-75.32272
92056,Ambien,0,0,N/A,Zolpidem Tartrate,15928.0,3444.85,0.22,0.0,33.195354,-117.28232
39339,Ambien,0,0,N/A,Zolpidem Tartrate,5608.0,987.39,0.18,0.0,33.109635,-89.02849
93116,Ambien,0,0,N/A,Zolpidem Tartrate,510.0,201.87,0.4,0.0,34.262834,-119.848555
20175,Ambien,0,0,N/A,Zolpidem Tartrate,3870.0,563.1,0.15,0.0,39.080037,-77.58025
36303,Ambien,0,0,N/A,Zolpidem Tartrate,46609.0,9715.06,0.21,0.0,31.249042,-85.40605
74120,Ambien,0,0,N/A,Zolpidem Tartrate,8101.0,1151.97,0.14,0.0,36.151143,-95.97747
80111,Ambien,0,0,N/A,Zolpidem Tartrate,52362.0,12440.29,0.24,0.0,39.610431,-104.88139
52001,Ambien,0,0,N/A,Zolpidem Tartrate,54901.0,10309.34,0.19,0.0,42.515252,-90.6794
80526,Ambien,0,0,N/A,Zolpidem Tartrate,7348.0,1802.32,0.25,0.0,40.539432,-105.11576
39183,Ambien,0,0,N/A,Zolpidem Tartrate,4680.0,882.13,0.19,0.0,32.386653,-90.84485
98370,Ambien,330.0,6122.49,18.55,Zolpidem Tartrate,25781.0,4566.29,0.18,0.012638,47.743302,-122.63041
45264,Ambien,0,0,N/A,Zolpidem Tartrate,10766.0,2406.03,0.22,0.0,39.166759,-84.53822
95765,Ambien,0,0,N/A,Zolpidem Tartrate,16273.0,3641.7,0.22,0.0,38.817993,-121.2631
48429,Ambien,0,0,N/A,Zolpidem Tartrate,2430.0,195.13,0.08,0.0,42.918766,-83.99148
23227,Ambien,0,0,N/A,Zolpidem Tartrate,28808.0,6196.15,0.22,0.0,37.606778,-77.44775
33015,Ambien,920.0,18150.64,19.73,Zolpidem Tartrate,27279.0,4995.43,0.18,0.032625,25.938687,-80.3182
89148,Ambien,0,0,N/A,Zolpidem Tartrate,34107.0,7613.61,0.22,0.0,36.049095,-115.28485
37916,Ambien,0,0,N/A,Zolpidem Tartrate,9986.0,2414.07,0.24,0.0,35.955732,-83.93271
07762,Ambien,0,0,N/A,Zolpidem Tartrate,9300.0,3687.1,0.4,0.0,40.153024,-74.03372
01719,Ambien,0,0,N/A,Zolpidem Tartrate,1460.0,99.83,0.07,0.0,42.486259,-71.51244
31193,Ambien,0,0,N/A,Zolpidem Tartrate,183857.0,38399.37,0.21,0.0,33.844371,-84.47405
14031,Ambien,0,0,N/A,Zolpidem Tartrate,2082.0,454.58,0.22,0.0,42.981558,-78.61484
90815,Ambien,0,0,N/A,Zolpidem Tartrate,71661.0,14827.43,0.21,0.0,33.795049,-118.11824
84534,Ambien,0,0,N/A,Zolpidem Tartrate,2996.0,350.16,0.12,0.0,37.237899,-109.28709
54901,Ambien,0,0,N/A,Zolpidem Tartrate,18156.0,3879.81,0.21,0.0,44.043984,-88.53528
62208,Ambien,0,0,N/A,Zolpidem Tartrate,3919.0,795.36,0.2,0.0,38.596199,-90.00227
91203,Ambien,0,0,N/A,Zolpidem Tartrate,40108.0,6526.61,0.16,0.0,34.152757,-118.2658
95687,Ambien,330.0,6485.16,19.65,Zolpidem Tartrate,11166.0,2504.11,0.22,0.028706,38.34401,-121.95333
44117,Ambien,690.0,12111.26,17.55,Zolpidem Tartrate,77123.0,19847.13,0.26,0.008867,41.570344,-81.52726
66224,Ambien,0,0,N/A,Zolpidem Tartrate,16754.0,4403.44,0.26,0.0,38.862007,-94.62127
97709,Ambien,0,0,N/A,Zolpidem Tartrate,19246.0,3326.33,0.17,0.0,44.001834,-120.94952
30312,Ambien,0,0,N/A,Zolpidem Tartrate,21357.0,4464.82,0.21,0.0,33.745739,-84.3764
23901,Ambien,0,0,N/A,Zolpidem Tartrate,5179.0,780.47,0.15,0.0,37.307946,-78.40144
71603,Ambien,0,0,N/A,Zolpidem Tartrate,45156.0,8824.06,0.2,0.0,34.189398,-92.04495
54308,Ambien,0,0,N/A,Zolpidem Tartrate,7530.0,2740.35,0.36,0.0,44.459509,-87.805912
75006,Ambien,0,0,N/A,Zolpidem Tartrate,11728.0,2388.23,0.2,0.0,32.960374,-96.89163
33846,Ambien,0,0,N/A,Zolpidem Tartrate,480.0,69.72,0.15,0.0,27.964651,-81.867153
02476,Ambien,0,0,N/A,Zolpidem Tartrate,5307.0,725.93,0.14,0.0,42.416745,-71.17761
53211,Ambien,390.0,7478.08,19.17,Zolpidem Tartrate,26299.0,9591.77,0.36,0.014613,43.083012,-87.8859
89509,Ambien,0,0,N/A,Zolpidem Tartrate,38470.0,9521.99,0.25,0.0,39.496243,-119.83072
54303,Ambien,0,0,N/A,Zolpidem Tartrate,16507.0,3283.64,0.2,0.0,44.530892,-88.04482
03061,Ambien,0,0,N/A,Zolpidem Tartrate,39749.0,7894.98,0.2,0.0,42.952124,-71.653939
15061,Ambien,0,0,N/A,Zolpidem Tartrate,9627.0,2257.99,0.23,0.0,40.677132,-80.28881
94534,Ambien,0,0,N/A,Zolpidem Tartrate,5909.0,1478.86,0.25,0.0,38.245844,-122.101917
35611,Ambien,0,0,N/A,Zolpidem Tartrate,31816.0,4830.79,0.15,0.0,34.784028,-87.02767
66701,Ambien,0,0,N/A,Zolpidem Tartrate,10408.0,1792.78,0.17,0.0,37.823295,-94.73389
93101,Ambien,0,0,N/A,Zolpidem Tartrate,19107.0,4688.26,0.25,0.0,34.420163,-119.7065
21801,Ambien,360.0,6508.32,18.08,Zolpidem Tartrate,45778.0,8099.1,0.18,0.007803,38.369675,-75.61214
37663,Ambien,0,0,N/A,Zolpidem Tartrate,6435.0,1672.45,0.26,0.0,36.468953,-82.49765
07450,Ambien,0,0,N/A,Zolpidem Tartrate,25767.0,6807.14,0.26,0.0,40.983997,-74.11438
93257,Ambien,0,0,N/A,Zolpidem Tartrate,40942.0,7136.42,0.17,0.0,36.055121,-119.01595
32886,Ambien,0,0,N/A,Zolpidem Tartrate,226278.0,50808.39,0.22,0.0,28.566338000000002,-81.260818
66061,Ambien,0,0,N/A,Zolpidem Tartrate,47153.0,9183.6,0.19,0.0,38.889784,-94.85558
08901,Ambien,0,0,N/A,Zolpidem Tartrate,15183.0,5775.06,0.38,0.0,40.488304,-74.44775
63124,Ambien,0,0,N/A,Zolpidem Tartrate,18004.0,9179.46,0.51,0.0,38.645802,-90.37687
37185,Ambien,0,0,N/A,Zolpidem Tartrate,8044.0,1263.43,0.16,0.0,36.085376,-87.81626
78006,Ambien,0,0,N/A,Zolpidem Tartrate,29009.0,5527.14,0.19,0.0,29.851666,-98.72932
62821,Ambien,0,0,N/A,Zolpidem Tartrate,1590.0,313.78,0.2,0.0,38.087838,-88.15583
73003,Ambien,0,0,N/A,Zolpidem Tartrate,21050.0,4340.27,0.21,0.0,35.681402,-97.5331
90012,Ambien,0,0,N/A,Zolpidem Tartrate,43563.0,10483.98,0.24,0.0,34.061611,-118.23944
54155,Ambien,0,0,N/A,Zolpidem Tartrate,3287.0,2779.84,0.85,0.0,44.52284,-88.18008
30084,Ambien,0,0,N/A,Zolpidem Tartrate,23586.0,4610.21,0.2,0.0,33.853853,-84.22036
87544,Ambien,0,0,N/A,Zolpidem Tartrate,11337.0,2481.57,0.22,0.0,35.86849,-106.29536
30736,Ambien,360.0,6883.47,19.12,Zolpidem Tartrate,35917.0,6563.91,0.18,0.009924,34.916552,-85.14435
92869,Ambien,0,0,N/A,Zolpidem Tartrate,33528.0,8830.59,0.26,0.0,33.792687,-117.79975
32956,Ambien,0,0,N/A,Zolpidem Tartrate,26336.0,6139.86,0.23,0.0,28.329785,-80.732327
19102,Ambien,0,0,N/A,Zolpidem Tartrate,20482.0,4485.25,0.22,0.0,39.952962,-75.16558
75671,Ambien,0,0,N/A,Zolpidem Tartrate,27148.0,6933.9,0.26,0.0,32.522659,-94.389476
10980,Ambien,0,0,N/A,Zolpidem Tartrate,3249.0,951.31,0.29,0.0,41.231408,-74.01157
75203,Ambien,0,0,N/A,Zolpidem Tartrate,10505.0,3239.3,0.31,0.0,32.745831,-96.80672
84078,Ambien,0,0,N/A,Zolpidem Tartrate,28522.0,5058.95,0.18,0.0,40.514262,-109.54223
12208,Ambien,0,0,N/A,Zolpidem Tartrate,18052.0,5160.8,0.29,0.0,42.654978,-73.80053
61606,Ambien,0,0,N/A,Zolpidem Tartrate,4590.0,1108.18,0.24,0.0,40.699137,-89.60972
90010,Ambien,0,0,N/A,Zolpidem Tartrate,5922.0,1132.21,0.19,0.0,34.062709,-118.31481
72221,Ambien,0,0,N/A,Zolpidem Tartrate,7421.0,1547.7,0.21,0.0,34.751918,-92.392487
27376,Ambien,0,0,N/A,Zolpidem Tartrate,890.0,159.55,0.18,0.0,35.248989,-79.54383
91301,Ambien,780.0,30873.01,39.58,Zolpidem Tartrate,17179.0,3793.5,0.22,0.043432,34.139536,-118.7607
45404,Ambien,0,0,N/A,Zolpidem Tartrate,1095.0,277.99,0.25,0.0,39.783258000000004,-84.16342
76707,Ambien,0,0,N/A,Zolpidem Tartrate,39517.0,7660.35,0.19,0.0,31.552266,-97.15957
15122,Ambien,0,0,N/A,Zolpidem Tartrate,14981.0,3027.38,0.2,0.0,40.366177,-79.89418
48154,Ambien,0,0,N/A,Zolpidem Tartrate,18353.0,2413.03,0.13,0.0,42.396194,-83.37161
48341,Ambien,0,0,N/A,Zolpidem Tartrate,12049.0,1911.95,0.16,0.0,42.626947,-83.30243
90801,Ambien,0,0,N/A,Zolpidem Tartrate,3701.0,1368.75,0.37,0.0,33.804309,-118.200957
52402,Ambien,0,0,N/A,Zolpidem Tartrate,17059.0,3966.94,0.23,0.0,42.021016,-91.65231
06801,Ambien,0,0,N/A,Zolpidem Tartrate,13599.0,2871.68,0.21,0.0,41.379978,-73.40105
01749,Ambien,0,0,N/A,Zolpidem Tartrate,4116.0,352.62,0.09,0.0,42.389813,-71.55791
60025,Ambien,0,0,N/A,Zolpidem Tartrate,13872.0,2905.17,0.21,0.0,42.07672,-87.81922
33316,Ambien,420.0,7638.43,18.19,Zolpidem Tartrate,52648.0,11518.35,0.22,0.007914,26.101114,-80.12931
92404,Ambien,330.0,6043.73,18.31,Zolpidem Tartrate,33907.0,7287.92,0.21,0.009639,34.14856,-117.26298
94108,Ambien,0,0,N/A,Zolpidem Tartrate,27099.0,5252.97,0.19,0.0,37.792678,-122.40793
60450,Ambien,0,0,N/A,Zolpidem Tartrate,19444.0,3882.94,0.2,0.0,41.370642,-88.40749
07081,Ambien,0,0,N/A,Zolpidem Tartrate,7308.0,2159.67,0.3,0.0,40.701801,-74.32216
97502,Ambien,0,0,N/A,Zolpidem Tartrate,4112.0,393.21,0.1,0.0,42.387399,-122.92154
60048,Ambien,0,0,N/A,Zolpidem Tartrate,45412.0,12480.02,0.27,0.0,42.290922,-87.95169
24141,Ambien,0,0,N/A,Zolpidem Tartrate,10918.0,2044.2,0.19,0.0,37.11979,-80.57325
75082,Ambien,0,0,N/A,Zolpidem Tartrate,24642.0,5187.12,0.21,0.0,32.993405,-96.65901
49424,Ambien,0,0,N/A,Zolpidem Tartrate,26356.0,5124.0,0.19,0.0,42.823232,-86.12726
18103,Ambien,0,0,N/A,Zolpidem Tartrate,37511.0,7376.92,0.2,0.0,40.595097,-75.45915
85719,Ambien,0,0,N/A,Zolpidem Tartrate,10572.0,3014.5,0.29,0.0,32.240625,-110.94791
34986,Ambien,0,0,N/A,Zolpidem Tartrate,61980.0,12419.55,0.2,0.0,27.341158,-80.39786
77005,Ambien,0,0,N/A,Zolpidem Tartrate,21541.0,4749.37,0.22,0.0,29.717529,-95.42821
32693,Ambien,0,0,N/A,Zolpidem Tartrate,3620.0,640.79,0.18,0.0,29.598935,-82.82752
73143,Ambien,0,0,N/A,Zolpidem Tartrate,10986.0,2627.34,0.24,0.0,35.551409,-97.407537
91202,Ambien,0,0,N/A,Zolpidem Tartrate,35968.0,6285.51,0.17,0.0,34.166567,-118.26994
85053,Ambien,0,0,N/A,Zolpidem Tartrate,3446.0,964.74,0.28,0.0,33.629911,-112.13122
32561,Ambien,0,0,N/A,Zolpidem Tartrate,15150.0,3062.87,0.2,0.0,30.375469,-87.09013
02780,Ambien,0,0,N/A,Zolpidem Tartrate,11193.0,3632.75,0.32,0.0,41.904888,-71.10288
07012,Ambien,0,0,N/A,Zolpidem Tartrate,20754.0,5289.28,0.25,0.0,40.847922,-74.1579
60510,Ambien,0,0,N/A,Zolpidem Tartrate,6703.0,2111.11,0.31,0.0,41.845228,-88.30995
43713,Ambien,0,0,N/A,Zolpidem Tartrate,7866.0,1462.77,0.19,0.0,39.989191,-81.17197
29616,Ambien,0,0,N/A,Zolpidem Tartrate,34914.0,9189.12,0.26,0.0,34.849745,-82.453779
25962,Ambien,0,0,N/A,Zolpidem Tartrate,8415.0,1546.16,0.18,0.0,37.966816,-80.7889
60030,Ambien,0,0,N/A,Zolpidem Tartrate,10979.0,2431.74,0.22,0.0,42.338955,-88.03433
85603,Ambien,0,0,N/A,Zolpidem Tartrate,2800.0,432.8,0.15,0.0,31.406229,-109.8958
55092,Ambien,0,0,N/A,Zolpidem Tartrate,15186.0,3419.78,0.23,0.0,45.329115,-93.06834
33018,Ambien,0,0,N/A,Zolpidem Tartrate,17661.0,4277.62,0.24,0.0,25.895557,-80.35509
63555,Ambien,0,0,N/A,Zolpidem Tartrate,2580.0,426.7,0.17,0.0,40.469438,-92.18031
94904,Ambien,0,0,N/A,Zolpidem Tartrate,41821.0,11470.26,0.27,0.0,37.950069,-122.54284
00785,Ambien,0,0,N/A,Zolpidem Tartrate,15240.0,2316.75,0.15,0.0,18.018822,-66.795603
73052,Ambien,0,0,N/A,Zolpidem Tartrate,5280.0,883.64,0.17,0.0,34.839562,-97.60045
90403,Ambien,0,0,N/A,Zolpidem Tartrate,52583.0,13107.95,0.25,0.0,34.032159,-118.49022
12095,Ambien,0,0,N/A,Zolpidem Tartrate,8157.0,1175.09,0.14,0.0,43.014523,-74.38473
92346,Ambien,0,0,N/A,Zolpidem Tartrate,12482.0,4575.19,0.37,0.0,34.12716,-117.20073
35150,Ambien,0,0,N/A,Zolpidem Tartrate,43962.0,9858.49,0.22,0.0,33.185782,-86.25105
92616,Ambien,0,0,N/A,Zolpidem Tartrate,1140.0,124.96,0.11,0.0,33.640302,-117.769442
02541,Ambien,0,0,N/A,Zolpidem Tartrate,6132.0,1049.62,0.17,0.0,41.799312,-70.308662
85745,Ambien,0,0,N/A,Zolpidem Tartrate,66876.0,16411.5,0.25,0.0,32.242724,-111.0209
22101,Ambien,0,0,N/A,Zolpidem Tartrate,32926.0,9329.28,0.28,0.0,38.93276,-77.1677
76234,Ambien,0,0,N/A,Zolpidem Tartrate,42147.0,9061.52,0.21,0.0,33.263039,-97.55657
10026,Ambien,0,0,N/A,Zolpidem Tartrate,7150.0,1212.47,0.17,0.0,40.802853,-73.95471
77254,Ambien,0,0,N/A,Zolpidem Tartrate,4715.0,847.29,0.18,0.0,29.83399,-95.434241
27536,Ambien,0,0,N/A,Zolpidem Tartrate,40119.0,9528.75,0.24,0.0,36.340681000000004,-78.39425
79765,Ambien,0,0,N/A,Zolpidem Tartrate,7260.0,1289.27,0.18,0.0,31.910706,-102.28644
41101,Ambien,0,0,N/A,Zolpidem Tartrate,50071.0,11755.24,0.23,0.0,38.473961,-82.64532
32789,Ambien,0,0,N/A,Zolpidem Tartrate,43102.0,10359.91,0.24,0.0,28.598677,-81.35594
08840,Ambien,0,0,N/A,Zolpidem Tartrate,32114.0,6709.17,0.21,0.0,40.543354,-74.3587
28562,Ambien,0,0,N/A,Zolpidem Tartrate,23641.0,6464.5,0.27,0.0,35.091472,-77.09936
11365,Ambien,0,0,N/A,Zolpidem Tartrate,12981.0,2750.64,0.21,0.0,40.738983,-73.79209
79124,Ambien,0,0,N/A,Zolpidem Tartrate,31951.0,6190.37,0.19,0.0,35.244819,-101.95391
32550,Ambien,0,0,N/A,Zolpidem Tartrate,3690.0,947.14,0.26,0.0,30.381934,-86.359508
45701,Ambien,0,0,N/A,Zolpidem Tartrate,7863.0,3478.22,0.44,0.0,39.322847,-82.09728
60026,Ambien,0,0,N/A,Zolpidem Tartrate,31218.0,10580.56,0.34,0.0,41.811929,-87.68732
90631,Ambien,0,0,N/A,Zolpidem Tartrate,3855.0,643.06,0.17,0.0,33.934513,-117.95159
76063,Ambien,360.0,7074.72,19.65,Zolpidem Tartrate,58410.0,13728.15,0.24,0.006126,32.57701,-97.13485
60169,Ambien,0,0,N/A,Zolpidem Tartrate,39699.0,9904.93,0.25,0.0,N/A,N/A
00725,Ambien,0,0,N/A,Zolpidem Tartrate,22704.0,4410.26,0.19,0.0,18.233927,-66.04502
41653,Ambien,0,0,N/A,Zolpidem Tartrate,65753.0,10430.64,0.16,0.0,37.667872,-82.75876
24557,Ambien,0,0,N/A,Zolpidem Tartrate,6564.0,938.76,0.14,0.0,36.971021,-79.31787
85374,Ambien,730.0,13185.47,18.06,Zolpidem Tartrate,80113.0,15895.18,0.2,0.00903,33.643508,-112.38502
10502,Ambien,0,0,N/A,Zolpidem Tartrate,9969.0,1695.56,0.17,0.0,41.011324,-73.84152
18015,Ambien,0,0,N/A,Zolpidem Tartrate,131091.0,28744.7,0.22,0.0,40.601261,-75.37542
24740,Ambien,0,0,N/A,Zolpidem Tartrate,115119.0,24855.9,0.22,0.0,37.368167,-81.07307
48116,Ambien,0,0,N/A,Zolpidem Tartrate,9902.0,2185.92,0.22,0.0,42.509476,-83.77718
32940,Ambien,0,0,N/A,Zolpidem Tartrate,56075.0,13975.09,0.25,0.0,28.21981,-80.69402
37662,Ambien,0,0,N/A,Zolpidem Tartrate,121078.0,22645.63,0.19,0.0,36.530517,-82.529816
33573,Ambien,0,0,N/A,Zolpidem Tartrate,31287.0,5999.57,0.19,0.0,27.713353,-82.35965
72143,Ambien,0,0,N/A,Zolpidem Tartrate,86888.0,19062.92,0.22,0.0,35.239022,-91.73776
94110,Ambien,330.0,6488.46,19.66,Zolpidem Tartrate,22655.0,6595.7,0.29,0.014357,37.74873,-122.41545
78041,Ambien,0,0,N/A,Zolpidem Tartrate,65865.0,13586.63,0.21,0.0,27.542244,-99.49233
89702,Ambien,0,0,N/A,Zolpidem Tartrate,39856.0,9625.67,0.24,0.0,39.135503,-119.75875
18954,Ambien,0,0,N/A,Zolpidem Tartrate,16863.0,5402.36,0.32,0.0,40.214652,-75.00379
44024,Ambien,0,0,N/A,Zolpidem Tartrate,9006.0,3151.63,0.35,0.0,41.574171,-81.19473
34208,Ambien,0,0,N/A,Zolpidem Tartrate,34439.0,7706.89,0.22,0.0,27.486448,-82.535
80023,Ambien,0,0,N/A,Zolpidem Tartrate,9619.0,2237.31,0.23,0.0,N/A,N/A
06705,Ambien,0,0,N/A,Zolpidem Tartrate,22957.0,12553.58,0.55,0.0,41.54903,-72.99861
49660,Ambien,0,0,N/A,Zolpidem Tartrate,15270.0,2880.87,0.19,0.0,44.234322,-86.27234
17603,Ambien,0,0,N/A,Zolpidem Tartrate,53919.0,9062.23,0.17,0.0,40.03263,-76.33328
70427,Ambien,0,0,N/A,Zolpidem Tartrate,10073.0,1410.65,0.14,0.0,30.762908,-89.87774
15931,Ambien,0,0,N/A,Zolpidem Tartrate,11298.0,3697.76,0.33,0.0,40.498793,-78.74591
36116,Ambien,0,0,N/A,Zolpidem Tartrate,21302.0,3744.68,0.18,0.0,32.31324,-86.23672
30474,Ambien,0,0,N/A,Zolpidem Tartrate,23752.0,6508.38,0.27,0.0,32.220155,-82.41493
56649,Ambien,0,0,N/A,Zolpidem Tartrate,16060.0,6397.71,0.4,0.0,48.579947,-93.38142
75237,Ambien,0,0,N/A,Zolpidem Tartrate,31218.0,7356.77,0.24,0.0,32.666984,-96.87633
83617,Ambien,0,0,N/A,Zolpidem Tartrate,14870.0,2660.7,0.18,0.0,43.888285,-116.5143
16947,Ambien,0,0,N/A,Zolpidem Tartrate,5900.0,823.37,0.14,0.0,41.759353,-76.80388
30326,Ambien,0,0,N/A,Zolpidem Tartrate,9501.0,2136.17,0.22,0.0,33.849853,-84.3606
19464,Ambien,0,0,N/A,Zolpidem Tartrate,72616.0,19531.37,0.27,0.0,40.253496,-75.63481
11706,Ambien,0,0,N/A,Zolpidem Tartrate,58543.0,15617.52,0.27,0.0,40.729098,-73.25607
44646,Ambien,0,0,N/A,Zolpidem Tartrate,54089.0,16178.84,0.3,0.0,40.805131,-81.50101
02888,Ambien,0,0,N/A,Zolpidem Tartrate,14922.0,3208.77,0.22,0.0,41.74805,-71.40982
