zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
25901,Aricept,0,0,N/A,Donepezil Hcl,10077,6586.33,0.65,0.0,37.982775,-81.14533
12804,Aricept,0,0,N/A,Donepezil Hcl,68047,29005.49,0.43,0.0,43.330471,-73.67816
19103,Aricept,0,0,N/A,Donepezil Hcl,8964,5208.56,0.58,0.0,39.952162,-75.17406
95630,Aricept,0,0,N/A,Donepezil Hcl,30012,7715.36,0.26,0.0,38.672127,-121.15783
81505,Aricept,0,0,N/A,Donepezil Hcl,1966,495.96,0.25,0.0,39.112514,-108.60506
48221,Aricept,0,0,N/A,Donepezil Hcl,5026,1186.99,0.24,0.0,42.426786,-83.14969
19004,Aricept,0,0,N/A,Donepezil Hcl,25585,8683.77,0.34,0.0,40.012862,-75.23309
48034,Aricept,0,0,N/A,Donepezil Hcl,149917,42628.3,0.28,0.0,42.474234,-83.29078
04856,Aricept,0,0,N/A,Donepezil Hcl,25733,7141.79,0.28,0.0,44.180867,-69.09812
61550,Aricept,0,0,N/A,Donepezil Hcl,19393,8516.68,0.44,0.0,40.613788,-89.46031
98229,Aricept,0,0,N/A,Donepezil Hcl,420,168.58,0.4,0.0,48.725417,-122.435478
67439,Aricept,0,0,N/A,Donepezil Hcl,8533,1715.58,0.2,0.0,38.744056,-98.22729
75077,Aricept,0,0,N/A,Donepezil Hcl,5579,1564.61,0.28,0.0,33.075138,-97.0529
84109,Aricept,0,0,N/A,Donepezil Hcl,10070,4249.57,0.42,0.0,40.705747,-111.79973
36867,Aricept,0,0,N/A,Donepezil Hcl,17058,4144.15,0.24,0.0,32.492304,-85.01943
29910,Aricept,0,0,N/A,Donepezil Hcl,30432,6607.2,0.22,0.0,32.241315,-80.87404
68124,Aricept,0,0,N/A,Donepezil Hcl,77860,36251.86,0.47,0.0,41.235064,-96.05073
53406,Aricept,0,0,N/A,Donepezil Hcl,17804,7109.6,0.4,0.0,42.730807,-87.85827
39202,Aricept,0,0,N/A,Donepezil Hcl,22959,6318.76,0.28,0.0,32.313595,-90.17688
07067,Aricept,0,0,N/A,Donepezil Hcl,1050,332.02,0.32,0.0,40.591653,-74.31341
76310,Aricept,0,0,N/A,Donepezil Hcl,34925,16914.43,0.48,0.0,33.841948,-98.5624
00950,Aricept,0,0,N/A,Donepezil Hcl,58434,11774.15,0.2,0.0,18.457761,-66.196503
13142,Aricept,0,0,N/A,Donepezil Hcl,9293,2376.06,0.26,0.0,43.559926,-76.13619
31208,Aricept,0,0,N/A,Donepezil Hcl,19817,5456.67,0.28,0.0,32.806707,-83.691315
95020,Aricept,0,0,N/A,Donepezil Hcl,7337,2192.98,0.3,0.0,37.016943,-121.56581
37212,Aricept,0,0,N/A,Donepezil Hcl,14684,3210.78,0.22,0.0,36.133251,-86.80057
71270,Aricept,0,0,N/A,Donepezil Hcl,47742,15424.98,0.32,0.0,32.52476,-92.64696
03063,Aricept,0,0,N/A,Donepezil Hcl,8837,3681.52,0.42,0.0,42.770738,-71.51047
77706,Aricept,0,0,N/A,Donepezil Hcl,44151,11181.78,0.25,0.0,30.092679,-94.16377
34786,Aricept,0,0,N/A,Donepezil Hcl,41532,12730.34,0.31,0.0,28.495982,-81.5362
80924,Aricept,0,0,N/A,Donepezil Hcl,1200,267.37,0.22,0.0,39.527772,-106.039412
58103,Aricept,0,0,N/A,Donepezil Hcl,108664,36652.27,0.34,0.0,46.860864,-96.81602
21802,Aricept,0,0,N/A,Donepezil Hcl,15415,6398.05,0.42,0.0,38.388434,-75.6276
37148,Aricept,0,0,N/A,Donepezil Hcl,4236,1245.26,0.29,0.0,36.576137,-86.51355
28372,Aricept,0,0,N/A,Donepezil Hcl,26423,6204.93,0.23,0.0,34.69004,-79.18802
28334,Aricept,0,0,N/A,Donepezil Hcl,5814,1677.35,0.29,0.0,35.302419,-78.6012
53143,Aricept,0,0,N/A,Donepezil Hcl,17751,4683.64,0.26,0.0,42.56427,-87.83043
89016,Aricept,0,0,N/A,Donepezil Hcl,6205,1194.78,0.19,0.0,35.927901,-114.972061
91107,Aricept,0,0,N/A,Donepezil Hcl,36379,12939.95,0.36,0.0,34.151066,-118.08974
18951,Aricept,0,0,N/A,Donepezil Hcl,25882,11292.65,0.44,0.0,40.445203,-75.34838
43055,Aricept,0,0,N/A,Donepezil Hcl,98531,37746.32,0.38,0.0,40.079115,-82.40054
48843,Aricept,0,0,N/A,Donepezil Hcl,21785,7819.67,0.36,0.0,42.612243,-83.91835
48906,Aricept,0,0,N/A,Donepezil Hcl,1380,415.8,0.3,0.0,42.764167,-84.56153
59808,Aricept,0,0,N/A,Donepezil Hcl,9471,4178.0,0.44,0.0,46.92275,-114.07639
45504,Aricept,0,0,N/A,Donepezil Hcl,40369,15280.38,0.38,0.0,39.941827,-83.83702
90054,Aricept,0,0,N/A,Donepezil Hcl,8225,1539.11,0.19,0.0,33.786594,-118.298662
78374,Aricept,0,0,N/A,Donepezil Hcl,44620,16937.98,0.38,0.0,27.884565,-97.32054
44105,Aricept,0,0,N/A,Donepezil Hcl,750,115.54,0.15,0.0,41.450602,-81.62216
45066,Aricept,0,0,N/A,Donepezil Hcl,20512,4358.14,0.21,0.0,39.557096,-84.22688
66502,Aricept,0,0,N/A,Donepezil Hcl,42564,10854.11,0.26,0.0,39.184986,-96.56932
75057,Aricept,0,0,N/A,Donepezil Hcl,12633,6123.12,0.48,0.0,33.04867,-96.99321
22150,Aricept,0,0,N/A,Donepezil Hcl,6979,1674.04,0.24,0.0,38.778243,-77.18562
97292,Aricept,0,0,N/A,Donepezil Hcl,52673,14697.3,0.28,0.0,45.580557,-122.374776
49015,Aricept,0,0,N/A,Donepezil Hcl,34693,20065.13,0.58,0.0,42.30244,-85.22294
00685,Aricept,0,0,N/A,Donepezil Hcl,67081,15862.71,0.24,0.0,18.332595,-66.981040000000007
78501,Aricept,0,0,N/A,Donepezil Hcl,138737,40595.48,0.29,0.0,26.213105,-98.23579
61603,Aricept,0,0,N/A,Donepezil Hcl,41159,12340.89,0.3,0.0,40.712887,-89.57904
78520,Aricept,0,0,N/A,Donepezil Hcl,48987,20870.51,0.43,0.0,25.928274,-97.51618
94609,Aricept,0,0,N/A,Donepezil Hcl,42915,12969.23,0.3,0.0,37.834926,-122.264
20904,Aricept,0,0,N/A,Donepezil Hcl,15592,4015.13,0.26,0.0,39.069108,-76.97834
76513,Aricept,0,0,N/A,Donepezil Hcl,2011,1936.32,0.96,0.0,31.073329,-97.48642
43203,Aricept,0,0,N/A,Donepezil Hcl,2545,2409.86,0.95,0.0,39.9718,-82.9688
20003,Aricept,0,0,N/A,Donepezil Hcl,3786,1380.5,0.36,0.0,38.881762,-76.99447
55418,Aricept,0,0,N/A,Donepezil Hcl,2482,537.24,0.22,0.0,45.019315,-93.24304
33912,Aricept,0,0,N/A,Donepezil Hcl,45099,19804.57,0.44,0.0,26.501582,-81.82841
84066,Aricept,0,0,N/A,Donepezil Hcl,6149,1886.52,0.31,0.0,40.328012,-110.01689
95758,Aricept,0,0,N/A,Donepezil Hcl,24720,6257.57,0.25,0.0,38.406432,-121.43673
89030,Aricept,0,0,N/A,Donepezil Hcl,33698,5585.83,0.17,0.0,36.206419,-115.12318
23507,Aricept,0,0,N/A,Donepezil Hcl,15938,3888.4,0.24,0.0,36.864047,-76.29947
48235,Aricept,0,0,N/A,Donepezil Hcl,22674,5881.8,0.26,0.0,42.427636,-83.19547
85037,Aricept,0,0,N/A,Donepezil Hcl,35775,12727.5,0.36,0.0,33.493006,-112.25539
53548,Aricept,0,0,N/A,Donepezil Hcl,15920,3827.25,0.24,0.0,N/A,N/A
35473,Aricept,0,0,N/A,Donepezil Hcl,11888,2829.67,0.24,0.0,33.260567,-87.58945
01803,Aricept,0,0,N/A,Donepezil Hcl,1916,1183.62,0.62,0.0,42.506362,-71.20008
00732,Aricept,0,0,N/A,Donepezil Hcl,101797,17259.76,0.17,0.0,18.021781,-66.613742
70068,Aricept,0,0,N/A,Donepezil Hcl,17950,4664.2,0.26,0.0,30.073941,-90.48516
15025,Aricept,0,0,N/A,Donepezil Hcl,71896,24420.35,0.34,0.0,40.292974,-79.90179
31902,Aricept,0,0,N/A,Donepezil Hcl,55162,38026.24,0.69,0.0,32.524252,-84.955843
31217,Aricept,0,0,N/A,Donepezil Hcl,35077,11888.58,0.34,0.0,32.839005,-83.56749
44514,Aricept,0,0,N/A,Donepezil Hcl,63172,17961.44,0.28,0.0,41.016159,-80.61549
94120,Aricept,0,0,N/A,Donepezil Hcl,674,136.44,0.2,0.0,37.784827,-122.727802
11362,Aricept,0,0,N/A,Donepezil Hcl,11205,6058.5,0.54,0.0,40.759686,-73.73322
22046,Aricept,0,0,N/A,Donepezil Hcl,1110,274.0,0.25,0.0,38.886311,-77.18098
90046,Aricept,1170,20325.76,17.37,Donepezil Hcl,187666,147890.09,0.79,0.619585,34.098908,-118.36241
19806,Aricept,0,0,N/A,Donepezil Hcl,4914,1156.17,0.24,0.0,39.758563,-75.56413
33144,Aricept,0,0,N/A,Donepezil Hcl,304107,59535.27,0.2,0.0,25.76226,-80.30839
70510,Aricept,0,0,N/A,Donepezil Hcl,36296,9074.85,0.25,0.0,29.943573,-92.14872
07866,Aricept,0,0,N/A,Donepezil Hcl,14504,3748.58,0.26,0.0,40.926798,-74.50624
80042,Aricept,0,0,N/A,Donepezil Hcl,100997,29506.2,0.29,0.0,39.80797,-104.407918
45247,Aricept,0,0,N/A,Donepezil Hcl,31891,8006.52,0.25,0.0,39.209208,-84.64363
02143,Aricept,0,0,N/A,Donepezil Hcl,3980,1241.25,0.31,0.0,42.381929,-71.09908
95201,Aricept,0,0,N/A,Donepezil Hcl,22078,12745.04,0.58,0.0,37.672196,-121.298794
28791,Aricept,0,0,N/A,Donepezil Hcl,45470,11514.39,0.25,0.0,35.345487,-82.49673
88260,Aricept,0,0,N/A,Donepezil Hcl,38049,12300.02,0.32,0.0,32.901887,-103.44623
19073,Aricept,0,0,N/A,Donepezil Hcl,31006,13571.05,0.44,0.0,39.98451,-75.41265
85641,Aricept,0,0,N/A,Donepezil Hcl,1260,1339.48,1.06,0.0,32.00196,-110.67442
70454,Aricept,0,0,N/A,Donepezil Hcl,19805,6420.98,0.32,0.0,30.427599,-90.41728
77401,Aricept,0,0,N/A,Donepezil Hcl,28212,8686.62,0.31,0.0,29.70403,-95.46099
33313,Aricept,0,0,N/A,Donepezil Hcl,47792,13020.21,0.27,0.0,26.148613,-80.22446
61602,Aricept,0,0,N/A,Donepezil Hcl,18426,7586.21,0.41,0.0,40.677987,-89.60864
37075,Aricept,0,0,N/A,Donepezil Hcl,125356,82003.74,0.65,0.0,36.311047,-86.61173
11368,Aricept,0,0,N/A,Donepezil Hcl,26921,4028.15,0.15,0.0,40.747106,-73.85838
39305,Aricept,0,0,N/A,Donepezil Hcl,7485,2715.32,0.36,0.0,32.439945,-88.70918
97078,Aricept,0,0,N/A,Donepezil Hcl,2338,500.72,0.21,0.0,45.451976,-122.789257
20191,Aricept,0,0,N/A,Donepezil Hcl,4440,1235.68,0.28,0.0,38.934709,-77.3469
54701,Aricept,0,0,N/A,Donepezil Hcl,21597,9015.52,0.42,0.0,44.780427,-91.48065
15215,Aricept,0,0,N/A,Donepezil Hcl,48622,27296.47,0.56,0.0,40.497701,-79.9157
78236,Aricept,0,0,N/A,Donepezil Hcl,3187,648.58,0.2,0.0,29.389767,-98.61251
48642,Aricept,0,0,N/A,Donepezil Hcl,32363,11317.64,0.35,0.0,43.652404,-84.21671
13088,Aricept,0,0,N/A,Donepezil Hcl,61743,27367.32,0.44,0.0,43.105917,-76.19365
04073,Aricept,0,0,N/A,Donepezil Hcl,5130,2158.24,0.42,0.0,43.426792,-70.75245
91340,Aricept,0,0,N/A,Donepezil Hcl,24317,6297.66,0.26,0.0,34.284935,-118.43821
55443,Aricept,0,0,N/A,Donepezil Hcl,3581,934.95,0.26,0.0,45.108581,-93.33988
79430,Aricept,0,0,N/A,Donepezil Hcl,19150,7614.28,0.4,0.0,33.610018,-101.821292
95348,Aricept,0,0,N/A,Donepezil Hcl,29836,7518.6,0.25,0.0,37.342056,-120.50154
36251,Aricept,0,0,N/A,Donepezil Hcl,13550,2697.16,0.2,0.0,33.243964,-85.84503
89109,Aricept,0,0,N/A,Donepezil Hcl,16184,2037.53,0.13,0.0,36.126038,-115.14796
91007,Aricept,0,0,N/A,Donepezil Hcl,117598,37594.73,0.32,0.0,34.126957,-118.05216
03062,Aricept,0,0,N/A,Donepezil Hcl,2407,1072.02,0.45,0.0,42.724822,-71.49238
91941,Aricept,0,0,N/A,Donepezil Hcl,20901,9218.07,0.44,0.0,32.761801,-117.01273
75052,Aricept,0,0,N/A,Donepezil Hcl,12158,3326.38,0.27,0.0,32.675604,-97.02346
97303,Aricept,0,0,N/A,Donepezil Hcl,101857,43890.95,0.43,0.0,44.984008,-123.01992
16146,Aricept,0,0,N/A,Donepezil Hcl,69326,27345.76,0.39,0.0,41.230106,-80.49896
18901,Aricept,0,0,N/A,Donepezil Hcl,33540,16844.84,0.5,0.0,40.317473,-75.12854
16505,Aricept,0,0,N/A,Donepezil Hcl,105994,40727.56,0.38,0.0,42.100307,-80.15552
92101,Aricept,0,0,N/A,Donepezil Hcl,45253,32328.53,0.71,0.0,32.719601,-117.16246
34491,Aricept,0,0,N/A,Donepezil Hcl,115310,27868.83,0.24,0.0,28.991135,-82.02658
39705,Aricept,0,0,N/A,Donepezil Hcl,28025,12499.66,0.45,0.0,33.581599,-88.43297
46168,Aricept,0,0,N/A,Donepezil Hcl,78455,23044.42,0.29,0.0,39.69775,-86.39589
21157,Aricept,0,0,N/A,Donepezil Hcl,52303,24798.14,0.47,0.0,39.563901,-76.98926
34787,Aricept,0,0,N/A,Donepezil Hcl,31522,8072.88,0.26,0.0,28.536794,-81.59344
04742,Aricept,0,0,N/A,Donepezil Hcl,1350,248.47,0.18,0.0,46.774757,-67.85012
94549,Aricept,0,0,N/A,Donepezil Hcl,10956,2824.29,0.26,0.0,37.895695,-122.11785
14850,Aricept,0,0,N/A,Donepezil Hcl,36679,12826.61,0.35,0.0,42.449454,-76.49685
47713,Aricept,0,0,N/A,Donepezil Hcl,2879,617.58,0.21,0.0,37.962542,-87.55796
14211,Aricept,0,0,N/A,Donepezil Hcl,1812,426.44,0.24,0.0,42.907358,-78.82355
97230,Aricept,0,0,N/A,Donepezil Hcl,13544,5913.03,0.44,0.0,45.539473,-122.50488
38834,Aricept,0,0,N/A,Donepezil Hcl,63685,14538.01,0.23,0.0,34.928325,-88.52856
47119,Aricept,0,0,N/A,Donepezil Hcl,18256,4502.09,0.25,0.0,38.345815,-85.89095
85209,Aricept,0,0,N/A,Donepezil Hcl,51021,23195.82,0.45,0.0,N/A,N/A
97402,Aricept,0,0,N/A,Donepezil Hcl,48679,15170.33,0.31,0.0,44.062231,-123.16804
07632,Aricept,0,0,N/A,Donepezil Hcl,45240,11287.36,0.25,0.0,40.883749,-73.95173
55379,Aricept,0,0,N/A,Donepezil Hcl,9576,3039.53,0.32,0.0,44.776138,-93.52556
99362,Aricept,0,0,N/A,Donepezil Hcl,29920,10622.85,0.36,0.0,45.986775,-118.07919
31206,Aricept,0,0,N/A,Donepezil Hcl,14271,6967.18,0.49,0.0,32.79904,-83.67216
23452,Aricept,0,0,N/A,Donepezil Hcl,42368,14599.3,0.34,0.0,36.839209,-76.09333
76020,Aricept,0,0,N/A,Donepezil Hcl,26886,8381.13,0.31,0.0,32.905693,-97.54845
67214,Aricept,0,0,N/A,Donepezil Hcl,44668,15096.07,0.34,0.0,37.705384,-97.31777
27511,Aricept,0,0,N/A,Donepezil Hcl,8254,2104.67,0.25,0.0,35.755651,-78.77508
60402,Aricept,0,0,N/A,Donepezil Hcl,21606,5128.22,0.24,0.0,41.836981,-87.79095
06374,Aricept,0,0,N/A,Donepezil Hcl,2832,1910.06,0.67,0.0,41.684777,-71.91911
98837,Aricept,0,0,N/A,Donepezil Hcl,13653,6221.21,0.46,0.0,47.133606,-119.28455
81089,Aricept,0,0,N/A,Donepezil Hcl,6438,2746.09,0.43,0.0,37.621071,-104.80456
93534,Aricept,0,0,N/A,Donepezil Hcl,126763,39093.64,0.31,0.0,34.698696,-118.15015
33872,Aricept,0,0,N/A,Donepezil Hcl,64479,16407.64,0.25,0.0,27.475288,-81.48535
72756,Aricept,0,0,N/A,Donepezil Hcl,10164,2182.56,0.21,0.0,36.342235,-94.07141
34112,Aricept,0,0,N/A,Donepezil Hcl,6620,1433.95,0.22,0.0,26.121546,-81.75251
95126,Aricept,0,0,N/A,Donepezil Hcl,25256,5155.04,0.2,0.0,37.326341,-121.9178
10701,Aricept,0,0,N/A,Donepezil Hcl,83711,24026.12,0.29,0.0,40.943525,-73.88176
22032,Aricept,0,0,N/A,Donepezil Hcl,1440,296.45,0.21,0.0,38.821753,-77.29293
33526,Aricept,0,0,N/A,Donepezil Hcl,1089,252.33,0.23,0.0,28.310134,-82.247783
90057,Aricept,0,0,N/A,Donepezil Hcl,118935,27142.06,0.23,0.0,34.061911,-118.27687
85234,Aricept,0,0,N/A,Donepezil Hcl,43909,10251.16,0.23,0.0,33.36344,-111.75093
84791,Aricept,0,0,N/A,Donepezil Hcl,34964,5990.21,0.17,0.0,37.309231,-113.476182
00929,Aricept,0,0,N/A,Donepezil Hcl,66563,16860.05,0.25,0.0,18.410462,-66.060533
47706,Aricept,0,0,N/A,Donepezil Hcl,110636,41725.85,0.38,0.0,37.997128,-87.574963
21045,Aricept,0,0,N/A,Donepezil Hcl,16922,4568.86,0.27,0.0,39.207523,-76.82527
35661,Aricept,0,0,N/A,Donepezil Hcl,36779,6763.54,0.18,0.0,34.759947,-87.62705
78741,Aricept,0,0,N/A,Donepezil Hcl,1440,257.5,0.18,0.0,30.231252,-97.716
53792,Aricept,0,0,N/A,Donepezil Hcl,2732,1363.06,0.5,0.0,43.06956,-89.423861
96789,Aricept,0,0,N/A,Donepezil Hcl,12442,5064.05,0.41,0.0,21.459206000000002,-158.0116
75201,Aricept,0,0,N/A,Donepezil Hcl,42487,39214.83,0.92,0.0,32.787629,-96.79941
98541,Aricept,0,0,N/A,Donepezil Hcl,3068,1227.75,0.4,0.0,47.03575,-123.40713
37924,Aricept,0,0,N/A,Donepezil Hcl,11920,3164.87,0.27,0.0,36.029987,-83.80705
04092,Aricept,0,0,N/A,Donepezil Hcl,1204,789.87,0.66,0.0,43.682148,-70.35823
38671,Aricept,0,0,N/A,Donepezil Hcl,34643,13890.98,0.4,0.0,34.96848,-89.99793
95240,Aricept,0,0,N/A,Donepezil Hcl,29746,7481.8,0.25,0.0,38.12463,-121.25039
85331,Aricept,0,0,N/A,Donepezil Hcl,6992,3901.23,0.56,0.0,33.789204,-111.96301
33179,Aricept,0,0,N/A,Donepezil Hcl,44446,13340.91,0.3,0.0,25.95872,-80.17941
53051,Aricept,0,0,N/A,Donepezil Hcl,53067,16375.98,0.31,0.0,43.151183,-88.11034
55318,Aricept,0,0,N/A,Donepezil Hcl,6151,1980.3,0.32,0.0,44.809954,-93.6105
56308,Aricept,0,0,N/A,Donepezil Hcl,39046,9386.22,0.24,0.0,45.88645,-95.38287
30013,Aricept,0,0,N/A,Donepezil Hcl,27283,10232.46,0.38,0.0,33.633685,-83.98382
30106,Aricept,0,0,N/A,Donepezil Hcl,117145,44078.48,0.38,0.0,33.828061,-84.62593
11783,Aricept,0,0,N/A,Donepezil Hcl,6540,1573.64,0.24,0.0,40.679752,-73.48959
26143,Aricept,0,0,N/A,Donepezil Hcl,2102,498.5,0.24,0.0,39.070067,-81.40762
85122,Aricept,0,0,N/A,Donepezil Hcl,19422,5163.68,0.27,0.0,N/A,N/A
72764,Aricept,0,0,N/A,Donepezil Hcl,36213,12043.12,0.33,0.0,36.182407,-94.1082
13662,Aricept,0,0,N/A,Donepezil Hcl,21871,7564.16,0.35,0.0,44.937212,-74.87693
57103,Aricept,0,0,N/A,Donepezil Hcl,3230,694.74,0.22,0.0,43.537075,-96.69527
95688,Aricept,0,0,N/A,Donepezil Hcl,7476,5998.06,0.8,0.0,38.380528,-121.99192
22204,Aricept,0,0,N/A,Donepezil Hcl,29196,7491.19,0.26,0.0,38.860247,-77.09627
77004,Aricept,0,0,N/A,Donepezil Hcl,43112,14265.32,0.33,0.0,29.728779,-95.3657
50219,Aricept,0,0,N/A,Donepezil Hcl,17816,7085.02,0.4,0.0,41.411394,-92.91126
41503,Aricept,0,0,N/A,Donepezil Hcl,20022,4366.39,0.22,0.0,37.67059,-82.28465
06416,Aricept,0,0,N/A,Donepezil Hcl,815,292.75,0.36,0.0,41.612046,-72.66998
27610,Aricept,0,0,N/A,Donepezil Hcl,1436,431.54,0.3,0.0,35.767829,-78.5861
19031,Aricept,0,0,N/A,Donepezil Hcl,1796,1005.86,0.56,0.0,40.107743,-75.21334
01904,Aricept,0,0,N/A,Donepezil Hcl,5073,988.47,0.19,0.0,42.490421,-70.96579
12701,Aricept,0,0,N/A,Donepezil Hcl,6210,3995.74,0.64,0.0,41.653071,-74.69748
33187,Aricept,0,0,N/A,Donepezil Hcl,18646,4976.82,0.27,0.0,25.596234,-80.4765
23836,Aricept,0,0,N/A,Donepezil Hcl,36559,23930.5,0.65,0.0,37.343005,-77.34604
98372,Aricept,0,0,N/A,Donepezil Hcl,14743,5817.4,0.39,0.0,47.198591,-122.27131
45502,Aricept,0,0,N/A,Donepezil Hcl,21519,8687.64,0.4,0.0,39.926617,-83.8128
23455,Aricept,0,0,N/A,Donepezil Hcl,8407,1936.84,0.23,0.0,36.889797,-76.1426
86326,Aricept,0,0,N/A,Donepezil Hcl,15283,3393.85,0.22,0.0,34.723788,-112.01002
47601,Aricept,0,0,N/A,Donepezil Hcl,12285,4497.53,0.37,0.0,38.05732,-87.26579
28352,Aricept,0,0,N/A,Donepezil Hcl,9888,2763.25,0.28,0.0,34.779227,-79.45745
20176,Aricept,0,0,N/A,Donepezil Hcl,65510,17522.2,0.27,0.0,39.138978,-77.54519
30824,Aricept,0,0,N/A,Donepezil Hcl,35033,21984.18,0.63,0.0,33.490536,-82.5028
14226,Aricept,0,0,N/A,Donepezil Hcl,267077,92505.26,0.35,0.0,42.968057,-78.80047
28211,Aricept,0,0,N/A,Donepezil Hcl,42899,11835.47,0.28,0.0,35.170094,-80.79857
21209,Aricept,0,0,N/A,Donepezil Hcl,30429,10033.77,0.33,0.0,39.368974,-76.66904
31210,Aricept,0,0,N/A,Donepezil Hcl,46732,15896.65,0.34,0.0,32.88899,-83.72204
23803,Aricept,0,0,N/A,Donepezil Hcl,4770,1056.26,0.22,0.0,37.21695,-77.43063
11223,Aricept,0,0,N/A,Donepezil Hcl,69325,20666.8,0.3,0.0,40.598142,-73.97229
73196,Aricept,0,0,N/A,Donepezil Hcl,10302,2592.69,0.25,0.0,35.551409,-97.407537
53095,Aricept,0,0,N/A,Donepezil Hcl,27982,10997.96,0.39,0.0,43.40328,-88.18026
06831,Aricept,0,0,N/A,Donepezil Hcl,25860,11240.02,0.43,0.0,41.061296,-73.65866
33756,Aricept,0,0,N/A,Donepezil Hcl,100758,27537.6,0.27,0.0,27.944631,-82.78702
16354,Aricept,0,0,N/A,Donepezil Hcl,5706,2279.3,0.4,0.0,41.622203,-79.69298
11374,Aricept,0,0,N/A,Donepezil Hcl,79954,18690.64,0.23,0.0,40.724945,-73.8609
38930,Aricept,0,0,N/A,Donepezil Hcl,21224,10096.49,0.48,0.0,33.528734,-90.17663
39501,Aricept,0,0,N/A,Donepezil Hcl,24063,5641.09,0.23,0.0,30.380597,-89.09626
29566,Aricept,0,0,N/A,Donepezil Hcl,23132,4656.13,0.2,0.0,33.873017,-78.64282
37067,Aricept,0,0,N/A,Donepezil Hcl,29439,14911.75,0.51,0.0,35.921811,-86.7952
40215,Aricept,0,0,N/A,Donepezil Hcl,1020,101.35,0.1,0.0,38.19192,-85.78405
33428,Aricept,0,0,N/A,Donepezil Hcl,72835,15007.11,0.21,0.0,26.348354,-80.21841
10473,Aricept,0,0,N/A,Donepezil Hcl,14610,3774.46,0.26,0.0,40.818514,-73.85893
44710,Aricept,0,0,N/A,Donepezil Hcl,5785,2395.92,0.41,0.0,40.791108,-81.41672
06851,Aricept,0,0,N/A,Donepezil Hcl,33803,10402.64,0.31,0.0,41.134896,-73.4053
01845,Aricept,0,0,N/A,Donepezil Hcl,84475,54532.12,0.65,0.0,42.683841,-71.11171
38878,Aricept,0,0,N/A,Donepezil Hcl,6264,2374.53,0.38,0.0,33.879148,-89.18351
44212,Aricept,0,0,N/A,Donepezil Hcl,5545,1988.16,0.36,0.0,41.244051,-81.82836
54307,Aricept,0,0,N/A,Donepezil Hcl,129713,49184.02,0.38,0.0,44.460064,-88.007382
93729,Aricept,0,0,N/A,Donepezil Hcl,78913,22447.76,0.28,0.0,36.746375,-119.639658
95815,Aricept,0,0,N/A,Donepezil Hcl,10110,2710.37,0.27,0.0,38.611854,-121.44553
27204,Aricept,0,0,N/A,Donepezil Hcl,22535,8048.49,0.36,0.0,35.788286,-79.720556
91188,Aricept,0,0,N/A,Donepezil Hcl,30863,7288.56,0.24,0.0,33.786594,-118.298662
29485,Aricept,0,0,N/A,Donepezil Hcl,9893,5910.07,0.6,0.0,32.983408,-80.17627
89106,Aricept,0,0,N/A,Donepezil Hcl,186474,54801.99,0.29,0.0,36.184219,-115.16292
12524,Aricept,0,0,N/A,Donepezil Hcl,12161,6216.22,0.51,0.0,41.537232,-73.8972
77063,Aricept,0,0,N/A,Donepezil Hcl,35490,14357.91,0.4,0.0,29.734379,-95.52269
92507,Aricept,0,0,N/A,Donepezil Hcl,10260,2685.57,0.26,0.0,33.978965,-117.33646
87106,Aricept,0,0,N/A,Donepezil Hcl,67648,21666.95,0.32,0.0,35.078246,-106.61747
10013,Aricept,0,0,N/A,Donepezil Hcl,264208,49039.9,0.19,0.0,40.720666,-74.00526
33183,Aricept,0,0,N/A,Donepezil Hcl,111400,19495.9,0.18,0.0,25.699968,-80.40811
00923,Aricept,0,0,N/A,Donepezil Hcl,46320,19824.51,0.43,0.0,18.410681,-66.03806
46062,Aricept,0,0,N/A,Donepezil Hcl,450,171.61,0.38,0.0,N/A,N/A
53012,Aricept,0,0,N/A,Donepezil Hcl,7327,4560.63,0.62,0.0,43.305412,-87.99794
55057,Aricept,0,0,N/A,Donepezil Hcl,3875,1511.84,0.39,0.0,44.459969,-93.16623
59457,Aricept,0,0,N/A,Donepezil Hcl,6236,3345.19,0.54,0.0,47.054233,-109.48065
06470,Aricept,0,0,N/A,Donepezil Hcl,2764,905.25,0.33,0.0,41.398462,-73.31474
14559,Aricept,0,0,N/A,Donepezil Hcl,3184,564.33,0.18,0.0,43.189862,-77.81809
54981,Aricept,0,0,N/A,Donepezil Hcl,13073,5754.62,0.44,0.0,44.331217,-89.11499
12401,Aricept,0,0,N/A,Donepezil Hcl,54556,20168.44,0.37,0.0,41.932315,-74.02259
69101,Aricept,0,0,N/A,Donepezil Hcl,46183,14526.52,0.31,0.0,41.129363,-100.77502
98467,Aricept,0,0,N/A,Donepezil Hcl,9261,5979.26,0.65,0.0,47.203946,-122.52996
60423,Aricept,0,0,N/A,Donepezil Hcl,27331,8699.93,0.32,0.0,41.501178,-87.83875
60008,Aricept,0,0,N/A,Donepezil Hcl,34165,15858.52,0.46,0.0,42.07506,-88.02508
55387,Aricept,0,0,N/A,Donepezil Hcl,9853,4112.33,0.42,0.0,44.849912,-93.78514
32401,Aricept,0,0,N/A,Donepezil Hcl,8639,2670.38,0.31,0.0,30.161901,-85.65297
42347,Aricept,0,0,N/A,Donepezil Hcl,13396,2543.33,0.19,0.0,37.471839,-86.9063
