zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
64187,Lipitor,0,0,N/A,Atorvastatin Calcium,117581.0,52611.28,0.45,0.0,39.035038,-94.356728
46383,Lipitor,0,0,N/A,Atorvastatin Calcium,661795.0,140936.31,0.21,0.0,41.47339,-87.03165
85044,Lipitor,0,0,N/A,Atorvastatin Calcium,221617.0,42862.7,0.19,0.0,33.333591,-111.99246
10570,Lipitor,0,0,N/A,Atorvastatin Calcium,49424.0,8584.22,0.17,0.0,41.132367,-73.78922
35601,Lipitor,0,0,N/A,Atorvastatin Calcium,562703.0,115189.49,0.2,0.0,34.595332,-86.98786
33781,Lipitor,0,0,N/A,Atorvastatin Calcium,424168.0,67939.5,0.16,0.0,27.839802,-82.71094
59711,Lipitor,0,0,N/A,Atorvastatin Calcium,135460.0,26991.18,0.2,0.0,46.141686,-112.98902
55066,Lipitor,0,0,N/A,Atorvastatin Calcium,222082.0,47332.71,0.21,0.0,44.539036,-92.53637
91768,Lipitor,0,0,N/A,Atorvastatin Calcium,71196.0,17767.23,0.25,0.0,34.06521,-117.77932
28345,Lipitor,0,0,N/A,Atorvastatin Calcium,80307.0,13444.76,0.17,0.0,34.879186,-79.69001
99707,Lipitor,0,0,N/A,Atorvastatin Calcium,65344.0,12922.22,0.2,0.0,64.699839,-147.405134
48224,Lipitor,0,0,N/A,Atorvastatin Calcium,62152.0,14086.52,0.23,0.0,42.410487,-82.94348
10452,Lipitor,0,0,N/A,Atorvastatin Calcium,169387.0,30146.74,0.18,0.0,40.838745,-73.92234
33172,Lipitor,390.0,6046.04,15.5,Atorvastatin Calcium,1232557.0,205974.62,0.17,0.000316,25.786634,-80.36151
01841,Lipitor,0,0,N/A,Atorvastatin Calcium,801051.0,155213.49,0.19,0.0,42.71159,-71.16667
94597,Lipitor,0,0,N/A,Atorvastatin Calcium,1513034.0,300593.58,0.2,0.0,37.777208,-121.955399
80228,Lipitor,0,0,N/A,Atorvastatin Calcium,729588.0,133441.15,0.18,0.0,39.688278,-105.14558
92121,Lipitor,0,0,N/A,Atorvastatin Calcium,480916.0,80161.6,0.17,0.0,32.899996,-117.20722
33304,Lipitor,0,0,N/A,Atorvastatin Calcium,131990.0,27217.2,0.21,0.0,26.137693,-80.12646
59270,Lipitor,0,0,N/A,Atorvastatin Calcium,113823.0,20395.27,0.18,0.0,47.683129,-104.20547
11208,Lipitor,0,0,N/A,Atorvastatin Calcium,80438.0,13182.85,0.16,0.0,40.672666,-73.87248
35631,Lipitor,0,0,N/A,Atorvastatin Calcium,200786.0,52478.87,0.26,0.0,34.869964,-87.706859
48091,Lipitor,0,0,N/A,Atorvastatin Calcium,139624.0,34439.58,0.25,0.0,42.465886,-83.056
15238,Lipitor,0,0,N/A,Atorvastatin Calcium,117296.0,37852.11,0.32,0.0,40.518701,-79.86744
67124,Lipitor,0,0,N/A,Atorvastatin Calcium,250018.0,54091.03,0.22,0.0,37.642738,-98.75394
83686,Lipitor,0,0,N/A,Atorvastatin Calcium,697698.0,128109.14,0.18,0.0,43.529812,-116.57761
50701,Lipitor,0,0,N/A,Atorvastatin Calcium,275031.0,61973.64,0.23,0.0,42.473536,-92.36382
24401,Lipitor,0,0,N/A,Atorvastatin Calcium,259551.0,54309.14,0.21,0.0,38.146216,-79.07625
31061,Lipitor,225.0,2647.01,11.76,Atorvastatin Calcium,360260.0,67821.73,0.19,0.000624,33.083579,-83.23397
55417,Lipitor,0,0,N/A,Atorvastatin Calcium,48440.0,17588.91,0.36,0.0,44.905365,-93.23662
78404,Lipitor,0,0,N/A,Atorvastatin Calcium,1011404.0,150329.45,0.15,0.0,27.770056,-97.4001
12054,Lipitor,0,0,N/A,Atorvastatin Calcium,25497.0,6197.45,0.24,0.0,42.614979,-73.84086
98513,Lipitor,0,0,N/A,Atorvastatin Calcium,20687.0,3339.3,0.16,0.0,47.00581,-122.75285
11211,Lipitor,0,0,N/A,Atorvastatin Calcium,169355.0,32749.16,0.19,0.0,40.71209,-73.95427
46902,Lipitor,0,0,N/A,Atorvastatin Calcium,618137.0,188580.94,0.31,0.0,40.450623,-86.12127
30317,Lipitor,0,0,N/A,Atorvastatin Calcium,27901.0,4041.03,0.14,0.0,33.750005,-84.31854
60618,Lipitor,0,0,N/A,Atorvastatin Calcium,383633.0,74504.14,0.19,0.0,41.945681,-87.7048
01945,Lipitor,0,0,N/A,Atorvastatin Calcium,119401.0,35613.46,0.3,0.0,42.497146,-70.86323
61111,Lipitor,630.0,9009.95,14.3,Atorvastatin Calcium,424439.0,80194.06,0.19,0.001482,42.326227,-89.02573
60415,Lipitor,0,0,N/A,Atorvastatin Calcium,96165.0,19353.71,0.2,0.0,41.702482,-87.77869
14420,Lipitor,0,0,N/A,Atorvastatin Calcium,429324.0,85357.55,0.2,0.0,43.214261,-77.93937
80138,Lipitor,0,0,N/A,Atorvastatin Calcium,329024.0,59401.57,0.18,0.0,39.523171,-104.70607
45241,Lipitor,0,0,N/A,Atorvastatin Calcium,150173.0,32058.92,0.21,0.0,39.276271,-84.39324
35804,Lipitor,0,0,N/A,Atorvastatin Calcium,397415.0,74570.26,0.19,0.0,34.728366,-86.585312
02081,Lipitor,0,0,N/A,Atorvastatin Calcium,65885.0,12226.93,0.19,0.0,42.145237,-71.25375
99223,Lipitor,0,0,N/A,Atorvastatin Calcium,113477.0,26224.23,0.23,0.0,47.614744,-117.35892
06052,Lipitor,0,0,N/A,Atorvastatin Calcium,261478.0,60950.99,0.23,0.0,41.659099,-72.80129
76540,Lipitor,0,0,N/A,Atorvastatin Calcium,46350.0,7496.08,0.16,0.0,31.085833,-97.357099
91776,Lipitor,0,0,N/A,Atorvastatin Calcium,993285.0,170303.3,0.17,0.0,34.089059,-118.0951
96826,Lipitor,930.0,12581.64,13.53,Atorvastatin Calcium,375847.0,55257.9,0.15,0.002468,21.2951,-157.83066
27603,Lipitor,0,0,N/A,Atorvastatin Calcium,58625.0,11189.37,0.19,0.0,35.716105,-78.65734
98683,Lipitor,0,0,N/A,Atorvastatin Calcium,1742557.0,352481.85,0.2,0.0,45.604075,-122.51035
20171,Lipitor,0,0,N/A,Atorvastatin Calcium,32043.0,9935.15,0.31,0.0,38.931479,-77.40085
13068,Lipitor,0,0,N/A,Atorvastatin Calcium,1020.0,324.12,0.32,0.0,42.505075,-76.35283
99336,Lipitor,0,0,N/A,Atorvastatin Calcium,444231.0,103664.09,0.23,0.0,46.210957,-119.16369
39110,Lipitor,0,0,N/A,Atorvastatin Calcium,120571.0,23142.35,0.19,0.0,32.484979,-90.11552
08629,Lipitor,0,0,N/A,Atorvastatin Calcium,48435.0,22785.55,0.47,0.0,40.219358,-74.73334
81502,Lipitor,0,0,N/A,Atorvastatin Calcium,870221.0,180555.58,0.21,0.0,39.017876,-108.481354
14620,Lipitor,0,0,N/A,Atorvastatin Calcium,624696.0,158342.31,0.25,0.0,43.132474,-77.60377
15014,Lipitor,0,0,N/A,Atorvastatin Calcium,1170.0,337.69,0.29,0.0,40.608403,-79.74234
07304,Lipitor,0,0,N/A,Atorvastatin Calcium,249273.0,43230.82,0.17,0.0,40.716452,-74.07253
11507,Lipitor,0,0,N/A,Atorvastatin Calcium,342461.0,59471.09,0.17,0.0,40.769942,-73.65004
24151,Lipitor,0,0,N/A,Atorvastatin Calcium,203208.0,57293.93,0.28,0.0,36.980013,-79.88027
93301,Lipitor,0,0,N/A,Atorvastatin Calcium,2048269.0,397247.65,0.19,0.0,35.381408,-119.01935
76240,Lipitor,0,0,N/A,Atorvastatin Calcium,95350.0,18306.04,0.19,0.0,33.627942,-97.13636
52501,Lipitor,0,0,N/A,Atorvastatin Calcium,253936.0,41284.44,0.16,0.0,41.023872,-92.41741
39157,Lipitor,0,0,N/A,Atorvastatin Calcium,244483.0,42578.41,0.17,0.0,32.420814,-90.13134
85323,Lipitor,0,0,N/A,Atorvastatin Calcium,32782.0,6862.92,0.21,0.0,33.454441,-112.32401
97850,Lipitor,0,0,N/A,Atorvastatin Calcium,261826.0,60636.53,0.23,0.0,45.32627,-118.08197
95337,Lipitor,0,0,N/A,Atorvastatin Calcium,149940.0,25460.18,0.17,0.0,37.782332,-121.23578
19067,Lipitor,0,0,N/A,Atorvastatin Calcium,631988.0,126426.4,0.2,0.0,40.214661,-74.81812
70302,Lipitor,0,0,N/A,Atorvastatin Calcium,62810.0,10609.53,0.17,0.0,29.458689,-90.502848
99611,Lipitor,0,0,N/A,Atorvastatin Calcium,42744.0,14897.42,0.35,0.0,60.587598,-151.23355
33130,Lipitor,0,0,N/A,Atorvastatin Calcium,134980.0,27453.02,0.2,0.0,25.768277,-80.20339
29579,Lipitor,0,0,N/A,Atorvastatin Calcium,426064.0,85736.25,0.2,0.0,33.729439,-78.97824
33406,Lipitor,0,0,N/A,Atorvastatin Calcium,650619.0,106218.97,0.16,0.0,26.659294,-80.09118
32120,Lipitor,0,0,N/A,Atorvastatin Calcium,552629.0,227091.96,0.41,0.0,29.022728999999998,-81.172169
92802,Lipitor,0,0,N/A,Atorvastatin Calcium,15785.0,3076.42,0.19,0.0,33.806965,-117.92594
96706,Lipitor,0,0,N/A,Atorvastatin Calcium,203116.0,34245.08,0.17,0.0,21.338055,-158.02499
48001,Lipitor,0,0,N/A,Atorvastatin Calcium,99990.0,22155.0,0.22,0.0,42.631359,-82.554
55313,Lipitor,0,0,N/A,Atorvastatin Calcium,401871.0,90968.11,0.23,0.0,45.175558,-93.85441
93449,Lipitor,0,0,N/A,Atorvastatin Calcium,374857.0,76497.87,0.2,0.0,35.150886,-120.65401
73134,Lipitor,0,0,N/A,Atorvastatin Calcium,791692.0,161513.89,0.2,0.0,35.612359,-97.57152
19083,Lipitor,1560.0,19410.46,12.44,Atorvastatin Calcium,402345.0,88612.07,0.22,0.003862,39.978728,-75.30861
11001,Lipitor,0,0,N/A,Atorvastatin Calcium,210651.0,39538.73,0.19,0.0,40.7232,-73.70475
97219,Lipitor,0,0,N/A,Atorvastatin Calcium,365283.0,80202.41,0.22,0.0,45.45867,-122.70611
78466,Lipitor,0,0,N/A,Atorvastatin Calcium,292091.0,52931.93,0.18,0.0,27.777,-97.463213
38555,Lipitor,360.0,5699.52,15.83,Atorvastatin Calcium,1170250.0,242479.94,0.21,0.000308,35.929314,-85.05926
62903,Lipitor,0,0,N/A,Atorvastatin Calcium,7620.0,1268.76,0.17,0.0,37.758646,-89.415831
07095,Lipitor,0,0,N/A,Atorvastatin Calcium,196055.0,33509.33,0.17,0.0,40.557104,-74.28316
97035,Lipitor,0,0,N/A,Atorvastatin Calcium,599747.0,126073.25,0.21,0.0,45.41387,-122.72492
20889,Lipitor,0,0,N/A,Atorvastatin Calcium,4410.0,695.0,0.16,0.0,39.143979,-77.207617
82003,Lipitor,0,0,N/A,Atorvastatin Calcium,229989.0,68166.35,0.3,0.0,41.219107,-104.661244
74063,Lipitor,0,0,N/A,Atorvastatin Calcium,358615.0,107278.91,0.3,0.0,36.139385,-96.16523
77627,Lipitor,360.0,3887.16,10.8,Atorvastatin Calcium,375551.0,70115.51,0.19,0.000958,29.974013,-93.99986
21218,Lipitor,0,0,N/A,Atorvastatin Calcium,408871.0,91819.93,0.22,0.0,39.325956,-76.60602
19006,Lipitor,0,0,N/A,Atorvastatin Calcium,285143.0,66556.33,0.23,0.0,40.129509,-75.06115
75061,Lipitor,450.0,5073.62,11.27,Atorvastatin Calcium,439468.0,72312.71,0.16,0.001023,32.826729,-96.9614
85392,Lipitor,0,0,N/A,Atorvastatin Calcium,339392.0,58630.25,0.17,0.0,N/A,N/A
98595,Lipitor,0,0,N/A,Atorvastatin Calcium,24429.0,5939.0,0.24,0.0,46.887187,-124.10735
91304,Lipitor,0,0,N/A,Atorvastatin Calcium,89136.0,16829.72,0.19,0.0,34.218654,-118.62538
19101,Lipitor,0,0,N/A,Atorvastatin Calcium,103814.0,20046.28,0.19,0.0,40.001811,-75.11787
08701,Lipitor,630.0,9131.53,14.49,Atorvastatin Calcium,662543.0,137460.73,0.21,0.00095,40.082782,-74.2094
02026,Lipitor,0,0,N/A,Atorvastatin Calcium,436626.0,81877.61,0.19,0.0,42.244609,-71.16553
95928,Lipitor,0,0,N/A,Atorvastatin Calcium,80548.0,17234.21,0.21,0.0,39.720955000000004,-121.81888000000001
37217,Lipitor,0,0,N/A,Atorvastatin Calcium,27478.0,5700.49,0.21,0.0,36.103408,-86.66616
66538,Lipitor,0,0,N/A,Atorvastatin Calcium,75793.0,21610.03,0.29,0.0,39.840496,-96.04833
96701,Lipitor,990.0,14453.62,14.6,Atorvastatin Calcium,956491.0,131737.27,0.14,0.001034,21.389167,-157.93091
85546,Lipitor,0,0,N/A,Atorvastatin Calcium,223116.0,45443.36,0.2,0.0,32.800222,-109.69052
15938,Lipitor,0,0,N/A,Atorvastatin Calcium,11610.0,2579.56,0.22,0.0,40.42026,-78.61924
82609,Lipitor,0,0,N/A,Atorvastatin Calcium,306302.0,63651.54,0.21,0.0,42.844915,-106.27255
02840,Lipitor,0,0,N/A,Atorvastatin Calcium,111181.0,20309.82,0.18,0.0,41.488002,-71.31262
64772,Lipitor,0,0,N/A,Atorvastatin Calcium,190454.0,37139.42,0.2,0.0,37.838563,-94.35075
97520,Lipitor,0,0,N/A,Atorvastatin Calcium,125320.0,27017.56,0.22,0.0,42.169751,-122.61772
52577,Lipitor,0,0,N/A,Atorvastatin Calcium,207804.0,33648.76,0.16,0.0,41.281669,-92.65534
27804,Lipitor,352.0,5701.34,16.2,Atorvastatin Calcium,1175504.0,239221.43,0.2,0.000299,35.973773,-77.82694
06850,Lipitor,0,0,N/A,Atorvastatin Calcium,112245.0,23715.1,0.21,0.0,41.124546,-73.43658
33142,Lipitor,0,0,N/A,Atorvastatin Calcium,151050.0,31204.39,0.21,0.0,25.812625,-80.2369
88046,Lipitor,0,0,N/A,Atorvastatin Calcium,7230.0,1331.54,0.18,0.0,32.267993,-106.805867
85742,Lipitor,0,0,N/A,Atorvastatin Calcium,36801.0,9417.02,0.26,0.0,32.385588,-111.05582
38704,Lipitor,0,0,N/A,Atorvastatin Calcium,89355.0,16303.07,0.18,0.0,33.253401,-90.918503
32839,Lipitor,0,0,N/A,Atorvastatin Calcium,280766.0,43320.57,0.15,0.0,28.489758,-81.40625
32725,Lipitor,0,0,N/A,Atorvastatin Calcium,343526.0,62525.67,0.18,0.0,28.902426,-81.24515
40212,Lipitor,0,0,N/A,Atorvastatin Calcium,74265.0,13130.58,0.18,0.0,38.26632,-85.79998
80620,Lipitor,0,0,N/A,Atorvastatin Calcium,285846.0,46831.16,0.16,0.0,40.378019,-104.70357
07060,Lipitor,0,0,N/A,Atorvastatin Calcium,207342.0,39480.53,0.19,0.0,40.620102,-74.42481
20090,Lipitor,0,0,N/A,Atorvastatin Calcium,3630.0,487.95,0.13,0.0,38.893311,-77.014647
33841,Lipitor,0,0,N/A,Atorvastatin Calcium,140101.0,23990.34,0.17,0.0,27.7437,-81.79405
51023,Lipitor,0,0,N/A,Atorvastatin Calcium,34809.0,7538.76,0.22,0.0,43.005927,-96.4709
98901,Lipitor,0,0,N/A,Atorvastatin Calcium,122234.0,36852.68,0.3,0.0,46.616199,-120.46481
15845,Lipitor,0,0,N/A,Atorvastatin Calcium,41565.0,10355.63,0.25,0.0,41.497219,-78.68278
35243,Lipitor,360.0,5523.6,15.34,Atorvastatin Calcium,1480757.0,301361.43,0.2,0.000243,33.437667,-86.74586
20132,Lipitor,0,0,N/A,Atorvastatin Calcium,71097.0,13504.06,0.19,0.0,39.146479,-77.72798
53405,Lipitor,0,0,N/A,Atorvastatin Calcium,600137.0,113823.38,0.19,0.0,42.714369,-87.82424
32643,Lipitor,0,0,N/A,Atorvastatin Calcium,207079.0,31536.26,0.15,0.0,29.823616,-82.60407
85306,Lipitor,0,0,N/A,Atorvastatin Calcium,825350.0,162046.83,0.2,0.0,33.624546,-112.1767
77492,Lipitor,0,0,N/A,Atorvastatin Calcium,5868.0,1191.93,0.2,0.0,29.83399,-95.434241
32205,Lipitor,0,0,N/A,Atorvastatin Calcium,167459.0,39518.03,0.24,0.0,30.307439,-81.72044
21229,Lipitor,0,0,N/A,Atorvastatin Calcium,638034.0,162744.14,0.26,0.0,39.284856,-76.6878
60077,Lipitor,0,0,N/A,Atorvastatin Calcium,537424.0,121725.91,0.23,0.0,42.033313,-87.75764
20720,Lipitor,0,0,N/A,Atorvastatin Calcium,58387.0,11451.42,0.2,0.0,38.986699,-76.78612
94610,Lipitor,0,0,N/A,Atorvastatin Calcium,51822.0,11310.89,0.22,0.0,37.812377,-122.24199
43086,Lipitor,0,0,N/A,Atorvastatin Calcium,7470.0,1546.83,0.21,0.0,39.969036,-83.011389
74115,Lipitor,0,0,N/A,Atorvastatin Calcium,226382.0,55019.46,0.24,0.0,36.180144,-95.91129
72568,Lipitor,0,0,N/A,Atorvastatin Calcium,7020.0,974.44,0.14,0.0,35.561834,-91.62566
06013,Lipitor,0,0,N/A,Atorvastatin Calcium,45180.0,10199.38,0.23,0.0,41.758415,-72.94642
89503,Lipitor,0,0,N/A,Atorvastatin Calcium,1062183.0,192282.86,0.18,0.0,39.53636,-119.8373
97420,Lipitor,0,0,N/A,Atorvastatin Calcium,746554.0,157231.34,0.21,0.0,43.357357,-124.21086
19170,Lipitor,0,0,N/A,Atorvastatin Calcium,14005.0,2948.26,0.21,0.0,40.001811,-75.11787
22192,Lipitor,0,0,N/A,Atorvastatin Calcium,581463.0,109105.75,0.19,0.0,38.678451,-77.30657
68103,Lipitor,0,0,N/A,Atorvastatin Calcium,3165104.0,560067.86,0.18,0.0,41.291736,-96.171104
77541,Lipitor,0,0,N/A,Atorvastatin Calcium,8807.0,1281.3,0.15,0.0,28.975247,-95.34357
02649,Lipitor,0,0,N/A,Atorvastatin Calcium,311278.0,61002.36,0.2,0.0,41.613743,-70.48754
22003,Lipitor,0,0,N/A,Atorvastatin Calcium,699597.0,127554.55,0.18,0.0,38.830345,-77.21387
70441,Lipitor,0,0,N/A,Atorvastatin Calcium,58445.0,9304.27,0.16,0.0,30.867259,-90.74688
60659,Lipitor,0,0,N/A,Atorvastatin Calcium,445348.0,135287.94,0.3,0.0,41.991381,-87.70378
24019,Lipitor,0,0,N/A,Atorvastatin Calcium,221189.0,50841.51,0.23,0.0,37.341428,-79.95049
01701,Lipitor,360.0,5798.3,16.11,Atorvastatin Calcium,351069.0,66178.22,0.19,0.001024,42.318695,-71.42344
38965,Lipitor,0,0,N/A,Atorvastatin Calcium,100454.0,16829.46,0.17,0.0,34.148775,-89.62882
87801,Lipitor,0,0,N/A,Atorvastatin Calcium,48380.0,12351.24,0.26,0.0,33.953237,-106.93722
51601,Lipitor,0,0,N/A,Atorvastatin Calcium,110460.0,18599.65,0.17,0.0,40.750107,-95.36514
93030,Lipitor,0,0,N/A,Atorvastatin Calcium,662401.0,130217.95,0.2,0.0,34.21707,-119.1769
97228,Lipitor,0,0,N/A,Atorvastatin Calcium,197781.0,40572.1,0.21,0.0,45.580557,-122.374776
03110,Lipitor,0,0,N/A,Atorvastatin Calcium,439588.0,118217.56,0.27,0.0,42.942551,-71.51993
84025,Lipitor,0,0,N/A,Atorvastatin Calcium,177080.0,35178.42,0.2,0.0,40.988347,-111.88847
10703,Lipitor,0,0,N/A,Atorvastatin Calcium,115161.0,21435.99,0.19,0.0,40.956546,-73.8799
60440,Lipitor,0,0,N/A,Atorvastatin Calcium,837020.0,180822.74,0.22,0.0,41.703097,-88.07462
39213,Lipitor,0,0,N/A,Atorvastatin Calcium,184571.0,29256.86,0.16,0.0,32.356489,-90.2106
58503,Lipitor,0,0,N/A,Atorvastatin Calcium,75146.0,17305.7,0.23,0.0,46.861794,-100.78026
06901,Lipitor,0,0,N/A,Atorvastatin Calcium,8760.0,1662.63,0.19,0.0,41.051996,-73.53903
08062,Lipitor,0,0,N/A,Atorvastatin Calcium,134763.0,29224.03,0.22,0.0,39.716938999999996,-75.21987
48312,Lipitor,360.0,3809.4,10.58,Atorvastatin Calcium,699150.0,178758.68,0.26,0.000515,42.558151,-83.00446
33175,Lipitor,0,0,N/A,Atorvastatin Calcium,1631011.0,326647.12,0.2,0.0,25.733204,-80.41197
19130,Lipitor,0,0,N/A,Atorvastatin Calcium,406358.0,83247.56,0.2,0.0,39.968262,-75.17222
01903,Lipitor,0,0,N/A,Atorvastatin Calcium,72487.0,13793.77,0.19,0.0,42.635443,-70.879123
30068,Lipitor,0,0,N/A,Atorvastatin Calcium,382873.0,65130.83,0.17,0.0,33.965601,-84.4433
91309,Lipitor,0,0,N/A,Atorvastatin Calcium,6490.0,1192.15,0.18,0.0,33.786594,-118.298662
30223,Lipitor,0,0,N/A,Atorvastatin Calcium,113206.0,18083.52,0.16,0.0,33.268185,-84.27306
94139,Lipitor,0,0,N/A,Atorvastatin Calcium,1815974.0,342923.05,0.19,0.0,37.784827,-122.727802
39355,Lipitor,0,0,N/A,Atorvastatin Calcium,7948.0,1175.57,0.15,0.0,32.057969,-88.67069
85086,Lipitor,0,0,N/A,Atorvastatin Calcium,167441.0,43052.79,0.26,0.0,33.831866,-112.06339
62708,Lipitor,0,0,N/A,Atorvastatin Calcium,332172.0,82270.62,0.25,0.0,39.806089,-89.586356
08230,Lipitor,0,0,N/A,Atorvastatin Calcium,71705.0,12943.32,0.18,0.0,39.20877,-74.70438
51301,Lipitor,0,0,N/A,Atorvastatin Calcium,296820.0,53358.16,0.18,0.0,43.150381,-95.14466
80734,Lipitor,0,0,N/A,Atorvastatin Calcium,36904.0,6070.97,0.16,0.0,40.582954,-102.30451
01886,Lipitor,0,0,N/A,Atorvastatin Calcium,209227.0,41567.0,0.2,0.0,42.592086,-71.43754
95204,Lipitor,348.0,2901.9,8.34,Atorvastatin Calcium,1601657.0,344425.07,0.22,0.000217,37.974273,-121.3147
78410,Lipitor,0,0,N/A,Atorvastatin Calcium,502881.0,65667.68,0.13,0.0,27.846568,-97.59435
83647,Lipitor,0,0,N/A,Atorvastatin Calcium,156197.0,33293.43,0.21,0.0,43.208029,-115.62345
90660,Lipitor,0,0,N/A,Atorvastatin Calcium,219839.0,48309.07,0.22,0.0,33.989013,-118.08912
90807,Lipitor,0,0,N/A,Atorvastatin Calcium,231473.0,55051.32,0.24,0.0,33.828366,-118.18235
01740,Lipitor,0,0,N/A,Atorvastatin Calcium,1890.0,396.32,0.21,0.0,42.437086,-71.61266
91117,Lipitor,0,0,N/A,Atorvastatin Calcium,10399.0,4544.6,0.44,0.0,33.786594,-118.298662
92025,Lipitor,0,0,N/A,Atorvastatin Calcium,1721614.0,292302.96,0.17,0.0,33.106862,-117.07077
07508,Lipitor,0,0,N/A,Atorvastatin Calcium,150200.0,32992.75,0.22,0.0,40.945198,-74.18286
81621,Lipitor,0,0,N/A,Atorvastatin Calcium,72256.0,29099.86,0.4,0.0,39.379423,-106.97082
39443,Lipitor,0,0,N/A,Atorvastatin Calcium,19914.0,3659.92,0.18,0.0,31.719947,-89.11948
15145,Lipitor,0,0,N/A,Atorvastatin Calcium,90979.0,28766.73,0.32,0.0,40.408218,-79.82339
12789,Lipitor,0,0,N/A,Atorvastatin Calcium,2790.0,1175.03,0.42,0.0,41.708062,-74.5698
98948,Lipitor,0,0,N/A,Atorvastatin Calcium,377131.0,92815.23,0.25,0.0,46.35653,-120.33462
78934,Lipitor,0,0,N/A,Atorvastatin Calcium,166864.0,33744.63,0.2,0.0,29.712052,-96.56134
33137,Lipitor,0,0,N/A,Atorvastatin Calcium,560788.0,138319.47,0.25,0.0,25.817325,-80.19046
70546,Lipitor,0,0,N/A,Atorvastatin Calcium,247690.0,44835.05,0.18,0.0,30.242533,-92.66375
43082,Lipitor,0,0,N/A,Atorvastatin Calcium,1333060.0,288198.82,0.22,0.0,40.14852,-82.91278
55113,Lipitor,0,0,N/A,Atorvastatin Calcium,130725.0,33574.09,0.26,0.0,45.011215,-93.15536
13045,Lipitor,0,0,N/A,Atorvastatin Calcium,261151.0,49672.01,0.19,0.0,42.591109,-76.19217
69363,Lipitor,0,0,N/A,Atorvastatin Calcium,4091.0,734.83,0.18,0.0,41.851012,-103.70726
06608,Lipitor,0,0,N/A,Atorvastatin Calcium,131876.0,22498.87,0.17,0.0,41.188746,-73.1813
17401,Lipitor,0,0,N/A,Atorvastatin Calcium,173705.0,41579.64,0.24,0.0,39.962463,-76.72887
61832,Lipitor,0,0,N/A,Atorvastatin Calcium,319409.0,72922.17,0.23,0.0,40.133786,-87.62898
44601,Lipitor,0,0,N/A,Atorvastatin Calcium,571993.0,134450.23,0.24,0.0,40.917908,-81.11641
39069,Lipitor,0,0,N/A,Atorvastatin Calcium,19592.0,4762.7,0.24,0.0,31.707145,-91.05349
32301,Lipitor,0,0,N/A,Atorvastatin Calcium,166870.0,27575.03,0.17,0.0,30.431283,-84.26903
75713,Lipitor,0,0,N/A,Atorvastatin Calcium,44154.0,8086.83,0.18,0.0,32.411237,-95.289903
48209,Lipitor,0,0,N/A,Atorvastatin Calcium,119100.0,19931.26,0.17,0.0,42.307088,-83.11467
99664,Lipitor,0,0,N/A,Atorvastatin Calcium,29732.0,7614.39,0.26,0.0,60.151652,-149.41271
73140,Lipitor,0,0,N/A,Atorvastatin Calcium,70340.0,10754.38,0.15,0.0,35.518509,-97.427464
54956,Lipitor,0,0,N/A,Atorvastatin Calcium,537422.0,125863.28,0.23,0.0,44.180085,-88.48273
75951,Lipitor,0,0,N/A,Atorvastatin Calcium,307561.0,64816.41,0.21,0.0,30.941282,-94.03455
33896,Lipitor,0,0,N/A,Atorvastatin Calcium,240046.0,40235.72,0.17,0.0,28.252198,-81.607612
31082,Lipitor,0,0,N/A,Atorvastatin Calcium,188559.0,42992.33,0.23,0.0,32.984529,-82.8375
24370,Lipitor,0,0,N/A,Atorvastatin Calcium,127819.0,20427.79,0.16,0.0,36.893445,-81.74825
19008,Lipitor,0,0,N/A,Atorvastatin Calcium,656295.0,154821.09,0.24,0.0,39.974378,-75.36083
78261,Lipitor,0,0,N/A,Atorvastatin Calcium,66433.0,19738.52,0.3,0.0,29.698045,-98.42624
59840,Lipitor,0,0,N/A,Atorvastatin Calcium,252587.0,47188.23,0.19,0.0,46.214883,-114.14786
11205,Lipitor,0,0,N/A,Atorvastatin Calcium,132716.0,22994.25,0.17,0.0,40.694214,-73.96529
20715,Lipitor,0,0,N/A,Atorvastatin Calcium,109544.0,29425.4,0.27,0.0,38.979413,-76.74382
42141,Lipitor,0,0,N/A,Atorvastatin Calcium,526080.0,107051.85,0.2,0.0,36.970776,-85.91232
18642,Lipitor,0,0,N/A,Atorvastatin Calcium,63152.0,17524.92,0.28,0.0,41.348939,-75.76279
43040,Lipitor,0,0,N/A,Atorvastatin Calcium,411170.0,86554.46,0.21,0.0,40.255973,-83.36391
28341,Lipitor,0,0,N/A,Atorvastatin Calcium,135231.0,23160.75,0.17,0.0,35.119076,-78.16439
95125,Lipitor,0,0,N/A,Atorvastatin Calcium,112219.0,17788.19,0.16,0.0,37.295092,-121.89649
84010,Lipitor,0,0,N/A,Atorvastatin Calcium,335359.0,53686.77,0.16,0.0,40.876312,-111.87249
07202,Lipitor,0,0,N/A,Atorvastatin Calcium,589284.0,98749.68,0.17,0.0,40.652302,-74.21692
87004,Lipitor,0,0,N/A,Atorvastatin Calcium,123791.0,22972.8,0.19,0.0,35.32151,-106.55322
71082,Lipitor,0,0,N/A,Atorvastatin Calcium,35507.0,7543.55,0.21,0.0,32.849008,-93.97599
79413,Lipitor,0,0,N/A,Atorvastatin Calcium,156950.0,32535.97,0.21,0.0,33.547735,-101.88881
39452,Lipitor,0,0,N/A,Atorvastatin Calcium,216486.0,37309.61,0.17,0.0,30.873353,-88.58869
